episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
0,1476400.0,40253,55731,0.0,0.9901,0.0009994102
1,1365507.5,37623,58361,0.0,0.9802,0.0009988207
2,1491447.5,40477,55507,0.0,0.9705,0.0009982316
3,1392115.0,38584,57400,0.0,0.9608,0.0009976428
4,1330450.0,36401,59583,0.0,0.9513,0.0009970543
5,1507755.0,40790,55194,0.0,0.9418,0.0009964662
6,1520787.5,41040,54944,0.0,0.9325,0.0009958785
7,1548767.5,41901,54083,0.0,0.9232,0.0009952911
8,1412880.0,38975,57009,0.0,0.914,0.0009947040
9,1439895.0,38989,56995,0.0,0.905,0.0009941173
10,1617972.5,43981,52003,0.0,0.896,0.0009935310
11,1335525.0,36609,59375,0.0,0.8871,0.0009929450
12,1411220.0,38652,57332,0.0,0.8783,0.0009923593
13,1470885.0,40227,55757,0.0,0.8695,0.0009917740
14,1367562.5,37555,58429,0.0,0.8609,0.0009911890
15,1383272.5,37957,58027,0.0,0.8523,0.0009906044
16,1444207.5,39739,56245,0.0,0.8439,0.0009900201
17,1496865.0,40755,55229,0.0,0.8355,0.0009894361
18,1458795.0,39633,56351,0.0,0.8272,0.0009888525
19,1521237.5,41100,54884,0.0,0.819,0.0009882693
20,1519340.0,41278,54706,0.0,0.8108,0.0009876864
21,1556325.0,42467,53517,0.0,0.8028,0.0009871038
22,1515535.0,41133,54851,0.0,0.7948,0.0009865216
23,1398045.0,37825,58159,0.0,0.7869,0.0009859397
24,1509092.5,40999,54985,0.0,0.7791,0.0009853582
25,1449430.0,38713,57271,0.0,0.7713,0.0009847770
26,1344087.5,36908,59076,0.0,0.7637,0.0009841961
27,1426635.0,39091,56893,0.0,0.7561,0.0009836156
28,1466182.5,40120,55864,0.0,0.7486,0.0009830355
29,1534812.5,41854,54130,0.0,0.7411,0.0009824556
30,1425975.0,38623,57361,0.0,0.7338,0.0009818762
31,1491472.5,40477,55507,0.0,0.7265,0.0009812970
32,1184380.0,33179,62805,0.0,0.7193,0.0009807182
33,1534907.5,41944,54040,0.0,0.7121,0.0009801398
34,1530720.0,41588,54396,0.0,0.705,0.0009795617
35,1528060.0,41697,54287,0.0,0.698,0.0009789839
36,1486270.0,40272,55712,0.0,0.6911,0.0009784064
37,1419747.5,38662,57322,0.0,0.6842,0.0009778294
38,1474050.0,39915,56069,0.0,0.6774,0.0009772526
39,1402765.0,38330,57654,0.0,0.6707,0.0009766762
40,1380620.0,37839,58145,0.0,0.664,0.0009761001
41,1340130.0,36868,59116,0.0,0.6574,0.0009755244
42,1390585.0,37980,58004,0.0,0.6509,0.0009749490
43,1399320.0,37867,58117,0.0,0.6444,0.0009743739
44,1458977.5,39830,56154,0.0,0.638,0.0009737992
45,1428500.0,38736,57248,0.0,0.6317,0.0009732248
46,1487015.0,40777,55207,0.0,0.6254,0.0009726508
47,1513557.5,40912,55072,0.0,0.6192,0.0009720771
48,1373950.0,37411,58573,0.0,0.6131,0.0009715038
49,1419517.5,38843,57141,0.0,0.607,0.0009709307
50,1360045.0,36910,59074,0.0,0.6009,0.0009703581
51,1439030.0,39120,56864,0.0,0.595,0.0009697857
52,1346027.5,37124,58860,0.0,0.589,0.0009692137
53,1516202.5,41391,54593,0.0,0.5832,0.0009686420
54,1323655.0,36737,59247,0.0,0.5774,0.0009680707
55,1483390.0,40147,55837,0.0,0.5717,0.0009674997
56,1298340.0,36208,59776,0.0,0.566,0.0009669290
57,1497140.0,40954,55030,0.0,0.5604,0.0009663587
58,1391332.5,37609,58375,0.0,0.5548,0.0009657887
59,1337335.0,36874,59110,0.0,0.5493,0.0009652191
60,1359962.5,37454,58530,0.0,0.5438,0.0009646498
61,1350657.5,37136,58848,0.0,0.5384,0.0009640808
62,1381052.5,38168,57816,0.0,0.5331,0.0009635121
63,1450150.0,39567,56417,0.0,0.5278,0.0009629438
64,1389362.5,37569,58415,0.0,0.5225,0.0009623759
65,1397587.5,38251,57733,0.0,0.5173,0.0009618082
66,1576575.0,43082,52902,0.0,0.5122,0.0009612409
67,1478062.5,40383,55601,0.0,0.5071,0.0009606740
68,1309627.5,35600,60384,0.0,0.5021,0.0009601073
69,1631647.5,43692,52292,0.0,0.4971,0.0009595410
70,1501720.0,40290,55694,0.0,0.4921,0.0009589751
71,1558870.0,41994,53990,0.0,0.4873,0.0009584094
72,1425187.5,39126,56858,0.0,0.4824,0.0009578441
73,1311427.5,36299,59685,0.0,0.4776,0.0009572792
74,1404617.5,38162,57822,0.0,0.4729,0.0009567145
75,1396085.0,37785,58199,0.0,0.4682,0.0009561502
76,1303845.0,36139,59845,0.0,0.4635,0.0009555863
77,1371750.0,37307,58677,0.0,0.4589,0.0009550226
78,1482862.5,39654,56330,0.0,0.4544,0.0009544593
79,1427242.5,38684,57300,0.0,0.4498,0.0009538964
80,1363677.5,37087,58897,0.0,0.4454,0.0009533337
81,1493967.5,40263,55721,0.0,0.4409,0.0009527714
82,1527877.5,41267,54717,0.0,0.4366,0.0009522095
83,1313140.0,35814,60170,0.0,0.4322,0.0009516478
84,1412945.0,38608,57376,0.0,0.4279,0.0009510865
85,1371165.0,37773,58211,0.0,0.4237,0.0009505255
86,1409745.0,38622,57362,0.0,0.4195,0.0009499649
87,1445080.0,39672,56312,0.0,0.4153,0.0009494046
88,1378857.5,37503,58481,0.0,0.4112,0.0009488446
89,1525432.5,41693,54291,0.0,0.4071,0.0009482849
90,1515792.5,41410,54574,0.0,0.403,0.0009477256
91,1429762.5,38528,57456,0.0,0.399,0.0009471666
92,1337752.5,36199,59785,0.0,0.3951,0.0009466079
93,1421127.5,38934,57050,0.0,0.3912,0.0009460496
94,1500700.0,40911,55073,0.0,0.3873,0.0009454916
95,1429630.0,39110,56874,0.0,0.3834,0.0009449339
96,1414550.0,38258,57726,0.0,0.3796,0.0009443766
97,1357227.5,37145,58839,0.0,0.3758,0.0009438195
98,1399440.0,38415,57569,0.0,0.3721,0.0009432629
99,1358092.5,37165,58819,0.0,0.3684,0.0009427065
100,1299255.0,35761,60223,0.0,0.3647,0.0009421505
101,1353682.5,37413,58571,0.0,0.3611,0.0009415947
102,1414282.5,38577,57407,0.0,0.3575,0.0009410394
103,1318492.5,36779,59205,0.0,0.354,0.0009404843
104,1417302.5,38957,57027,0.0,0.3505,0.0009399296
105,1407990.0,38452,57532,0.0,0.347,0.0009393752
106,1356245.0,37200,58784,0.0,0.3435,0.0009388211
107,1385712.5,38111,57873,0.0,0.3401,0.0009382674
108,1283325.0,35263,60721,0.0,0.3367,0.0009377140
109,1337755.0,36866,59118,0.0,0.3334,0.0009371609
110,1520112.5,41474,54510,0.0,0.3301,0.0009366081
111,1441045.0,39466,56518,0.0,0.3268,0.0009360557
112,1376705.0,37379,58605,0.0,0.3236,0.0009355036
113,1362840.0,37699,58285,0.0,0.3203,0.0009349518
114,1473285.0,40153,55831,0.0,0.3172,0.0009344003
115,1255362.5,34401,61583,0.0,0.314,0.0009338492
116,1471417.5,40302,55682,0.0,0.3109,0.0009332984
117,1391555.0,38414,57570,0.0,0.3078,0.0009327479
118,1430920.0,39407,56577,0.0,0.3047,0.0009321977
119,1270740.0,35064,60920,0.0,0.3017,0.0009316479
120,1504552.5,40613,55371,0.0,0.2987,0.0009310984
121,1469475.0,39821,56163,0.0,0.2957,0.0009305492
122,1345840.0,37501,58483,0.0,0.2928,0.0009300003
123,1480692.5,40823,55161,0.0,0.2899,0.0009294518
124,1407310.0,38279,57705,0.0,0.287,0.0009289035
125,1455287.5,40179,55805,0.0,0.2842,0.0009283557
126,1499335.0,41227,54757,0.0,0.2813,0.0009278081
127,1344210.0,37596,58388,0.0,0.2785,0.0009272608
128,1610442.5,43805,52179,0.0,0.2758,0.0009267139
129,1430400.0,39067,56917,0.0,0.273,0.0009261673
130,1376052.5,37333,58651,0.0,0.2703,0.0009256210
131,1397042.5,37922,58062,0.0,0.2676,0.0009250751
132,1408872.5,38591,57393,0.0,0.265,0.0009245294
133,1379500.0,38177,57807,0.0,0.2623,0.0009239841
134,1321140.0,36181,59803,0.0,0.2597,0.0009234391
135,1430465.0,38803,57181,0.0,0.2572,0.0009228945
136,1472420.0,39931,56053,0.0,0.2546,0.0009223501
137,1409167.5,38923,57061,0.0,0.2521,0.0009218061
138,1328115.0,36016,59968,0.0,0.2496,0.0009212624
139,1402252.5,37953,58031,0.0,0.2471,0.0009207190
140,1377727.5,37012,58972,0.0,0.2446,0.0009201759
141,1278260.0,35295,60689,0.0,0.2422,0.0009196332
142,1294380.0,36234,59750,0.0,0.2398,0.0009190907
143,1390515.0,38728,57256,0.0,0.2374,0.0009185486
144,1424900.0,38625,57359,0.0,0.2351,0.0009180068
145,1309567.5,35860,60124,0.0,0.2327,0.0009174654
146,1400652.5,38883,57101,0.0,0.2304,0.0009169242
147,1433795.0,38594,57390,0.0,0.2281,0.0009163834
148,1269272.5,34789,61195,0.0,0.2259,0.0009158429
149,1459600.0,39817,56167,0.0,0.2236,0.0009153027
150,1477232.5,39809,56175,0.0,0.2214,0.0009147628
151,1362745.0,37861,58123,0.0,0.2192,0.0009142233
152,1352055.0,36794,59190,0.0,0.217,0.0009136840
153,1293095.0,36126,59858,0.0,0.2149,0.0009131451
154,1442325.0,39687,56297,0.0,0.2127,0.0009126065
155,1342335.0,37248,58736,0.0,0.2106,0.0009120682
156,1365675.0,37178,58806,0.0,0.2085,0.0009115303
157,1206170.0,33509,62475,0.0,0.2064,0.0009109926
158,1211622.5,33489,62495,0.0,0.2044,0.0009104553
159,1409892.5,38872,57112,0.0,0.2024,0.0009099183
160,1331797.5,36813,59171,0.0,0.2003,0.0009093816
161,1289252.5,35568,60416,0.0,0.1984,0.0009088452
162,1469082.5,39995,55989,0.0,0.1964,0.0009083092
163,1457682.5,40050,55934,0.0,0.1944,0.0009077734
164,1504090.0,41161,54823,0.0,0.1925,0.0009072380
165,1315140.0,36287,59697,0.0,0.1906,0.0009067029
166,1344857.5,36825,59159,0.0,0.1887,0.0009061681
167,1286730.0,35721,60263,0.0,0.1868,0.0009056336
168,1393805.0,37972,58012,0.0,0.185,0.0009050994
169,1346397.5,37110,58874,0.0,0.1831,0.0009045656
170,1280315.0,35397,60587,0.0,0.1813,0.0009040320
171,1508245.0,41801,54183,0.0,0.1795,0.0009034988
172,1419062.5,38347,57637,0.0,0.1777,0.0009029659
173,1362545.0,37410,58574,0.0,0.176,0.0009024333
174,1264967.5,35165,60819,0.0,0.1742,0.0009019010
175,1353902.5,37831,58153,0.0,0.1725,0.0009013690
176,1269752.5,35383,60601,0.0,0.1708,0.0009008374
177,1298340.0,35510,60474,0.0,0.1691,0.0009003060
178,1451020.0,39395,56589,0.0,0.1674,0.0008997750
179,1386005.0,37993,57991,0.0,0.1657,0.0008992443
180,1339145.0,37132,58852,0.0,0.1641,0.0008987139
181,1366897.5,37527,58457,0.0,0.1624,0.0008981838
182,1342732.5,37071,58913,0.0,0.1608,0.0008976540
183,1403395.0,38926,57058,0.0,0.1592,0.0008971246
184,1408732.5,38571,57413,0.0,0.1577,0.0008965954
185,1314012.5,36123,59861,0.0,0.1561,0.0008960666
186,1378377.5,38204,57780,0.0,0.1545,0.0008955381
187,1182445.0,32399,63585,0.0,0.153,0.0008950099
188,1420615.0,39511,56473,0.0,0.1515,0.0008944819
189,1378012.5,38066,57918,0.0,0.15,0.0008939544
190,1374435.0,38582,57402,0.0,0.1485,0.0008934271
191,1436840.0,40173,55811,0.0,0.147,0.0008929001
192,1234295.0,33882,62102,0.0,0.1455,0.0008923734
