episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
0,5404.02,232104,182760,0.0,0.95,0.0008550981
1,6108.34,233548,174052,0.0,0.9025,0.0007366986
2,5888.98,234754,181662,0.0,0.8574,0.0006302647
3,7600.69,236636,180788,0.0,0.8145,0.0005397473
4,6793.83,236435,182477,0.0,0.7738,0.0004624611
5,6245.92,232427,179701,0.0,0.7351,0.0003966380
6,5805.05,226718,172626,0.0,0.6983,0.0003418893
7,6858.96,245791,191041,0.0,0.6634,0.0002908904
8,5872.11,229825,174319,0.0,0.6302,0.0002503623
9,7083.04,239038,177794,0.0,0.5987,0.0002159122
10,6727.23,242710,187274,0.0,0.5688,0.0001838889
11,6394.14,224991,169489,0.0,0.5404,0.0001594605
12,6209.12,228586,182998,0.0,0.5133,0.0001372438
13,7249.05,245880,183208,0.0,0.4877,0.0001174156
14,6861.75,240540,189108,0.0,0.4633,0.0001004521
15,5984.83,240630,194506,0.0,0.4401,0.0000855534
16,5771.36,232704,173760,0.0,0.4181,0.0000740399
17,5771.72,231143,172553,0.0,0.3972,0.0000637881
18,5579.93,234424,193128,0.0,0.3774,0.0000546270
19,6532.99,237122,177566,0.0,0.3585,0.0000470867
20,6999.37,243680,154896,0.0,0.3406,0.0000410774
21,5837.02,205835,203589,0.0,0.3235,0.0000357633
22,5684.31,186414,223314,0.0,0.3074,0.0000314026
23,5618.92,240651,191237,0.0,0.292,0.0000265452
24,7503.1,246667,164613,0.0,0.2774,0.0000229384
25,6905.41,258403,172445,0.0,0.2635,0.0000197326
26,5616.25,231389,193827,0.0,0.2503,0.0000167808
27,6101.34,246038,164810,0.0,0.2378,0.0000145225
28,7378.67,245231,161297,0.0,0.2259,0.0000126185
29,6083.21,250310,170154,0.0,0.2146,0.0000108876
30,5997.62,252504,167816,0.0,0.2039,0.0000094083
31,5824.64,226731,183525,0.0,0.1937,0.0000081666
32,6712.98,249722,179510,0.0,0.184,0.0000070183
33,5738.62,229981,189203,0.0,0.1748,0.0000061810
34,5488.49,212706,200510,0.0,0.1661,0.0000055094
35,6608.95,242970,177990,0.0,0.1578,0.0000047799
36,6180.9,247609,167863,0.0,0.1499,0.0000041346
37,6308.52,253067,174725,0.0,0.1424,0.0000035550
38,6038.39,242818,188366,0.0,0.1353,0.0000030643
39,5829.9,228877,190147,0.0,0.1285,0.0000026599
40,6702.17,241062,185546,0.0,0.1221,0.0000022779
41,5891.98,232782,193442,0.0,0.116,0.0000019772
42,6946.43,244405,177115,0.0,0.1102,0.0000017043
43,6196.25,243946,175750,0.0,0.1047,0.0000014720
44,6407.57,251328,182816,0.0,0.0994,0.0000012688
45,5889.55,224441,176695,0.0,0.0945,0.0000011152
46,6130.91,226696,188232,0.0,0.0897,0.0000009753
47,6375.6,233527,200345,0.0,0.0853,0.0000008521
48,6359.37,215382,197834,0.0,0.081,0.0000007512
49,6023.85,231556,182028,0.0,0.0769,0.0000006659
50,6331.92,238037,173851,0.0,0.0731,0.0000005783
51,5974.3,237737,187255,0.0,0.0694,0.0000004998
52,4978.13,209538,191230,0.0,0.066,0.0000004410
53,7080.89,253293,171891,0.0,0.0627,0.0000003849
54,5328.45,235406,183266,0.0,0.0595,0.0000003305
55,5471.53,228099,188029,0.0,0.0566,0.0000002837
56,6185.69,236710,175962,0.0,0.0537,0.0000002441
57,5357.18,227158,183034,0.0,0.051,0.0000002093
58,5390.11,225317,191355,0.0,0.05,0.0000001796
59,6365.08,214635,201445,0.0,0.05,0.0000001561
60,7014.18,245185,181167,0.0,0.05,0.0000001345
61,5552.33,225514,182038,0.0,0.05,0.0000001174
62,5035.97,215428,197708,0.0,0.05,0.0000001021
63,6349.2,231441,205103,0.0,0.05,0.0000000868
64,6344.13,242021,188827,0.0,0.05,0.0000000740
65,5582.85,229420,189556,0.0,0.05,0.0000000635
66,5410.48,219768,192936,0.0,0.05,0.0000000547
67,5532.65,226000,200224,0.0,0.05,0.0000000471
68,5688.13,225140,177164,0.0,0.05,0.0000000410
69,5720.31,218355,193005,0.0,0.05,0.0000000356
70,6359.39,230450,195838,0.0,0.05,0.0000000305
71,5604.25,221234,179982,0.0,0.05,0.0000000266
72,6348.98,244376,187816,0.0,0.05,0.0000000226
73,5797.91,230583,178361,0.0,0.05,0.0000000197
74,5538.37,221074,192606,0.0,0.05,0.0000000170
75,6080.81,227160,178008,0.0,0.05,0.0000000146
76,6108.93,226301,191091,0.0,0.05,0.0000000127
77,6590.63,239278,173810,0.0,0.05,0.0000000110
78,5801.4,220376,194808,0.0,0.05,0.0000000096
79,5277.31,224665,186343,0.0,0.05,0.0000000083
80,6027.87,231654,178058,0.0,0.05,0.0000000072
81,6995.7,213556,203436,0.0,0.05,0.0000000062
82,6889.24,220247,189913,0.0,0.05,0.0000000054
83,6274.22,235090,179582,0.0,0.05,0.0000000046
84,5930.7,233256,182920,0.0,0.05,0.0000000040
85,5775.04,228210,192926,0.0,0.05,0.0000000035
86,6095.24,237751,181273,0.0,0.05,0.0000000030
87,5399.44,214489,201847,0.0,0.05,0.0000000026
88,5517.46,221353,176631,0.0,0.05,0.0000000022
89,5817.17,231353,182743,0.0,0.05,0.0000000019
90,6697.14,214862,195202,0.0,0.05,0.0000000017
91,4922.43,207460,188252,0.0,0.05,0.0000000015
92,7147.74,233583,174929,0.0,0.05,0.0000000012
93,6459.07,228545,185855,0.0,0.05,0.0000000011
94,7125.19,239635,187885,0.0,0.05,0.0000000009
95,6428.7,230176,186688,0.0,0.05,0.0000000008
96,5900.63,222402,197630,0.0,0.05,0.0000000007
97,5302.01,224290,176126,0.0,0.05,0.0000000006
98,6552.74,219800,185064,0.0,0.05,0.0000000005
99,5661.67,223721,193079,0.0,0.05,0.0000000004
100,5677.03,232363,181797,0.0,0.05,0.0000000004
101,6847.88,244445,197203,0.0,0.05,0.0000000003
102,5072.84,213775,188625,0.0,0.05,0.0000000003
103,6731.39,230177,180639,0.0,0.05,0.0000000002
104,5798.11,218773,189483,0.0,0.05,0.0000000002
105,5163.01,220078,201906,0.0,0.05,0.0000000002
106,4877.95,220216,203880,0.0,0.05,0.0000000002
107,5682.36,225370,184886,0.0,0.05,0.0000000001
108,5610.69,218423,195401,0.0,0.05,0.0000000001
109,5396.75,221199,187921,0.0,0.05,0.0000000001
110,6620.27,241562,182342,0.0,0.05,0.0000000001
111,5405.1,210396,208804,0.0,0.05,0.0000000001
112,5530.21,215700,185836,0.0,0.05,0.0000000001
113,5853.29,214346,191702,0.0,0.05,0.0000000001
114,5990.22,232084,193276,0.0,0.05,0.0000000000
115,5878.79,225927,183225,0.0,0.05,0.0000000000
116,6637.7,240759,178585,0.0,0.05,0.0000000000
117,5902.13,225080,202536,0.0,0.05,0.0000000000
118,5331.24,218922,192406,0.0,0.05,0.0000000000
119,5842.48,226229,207275,0.0,0.05,0.0000000000
120,6656.09,242348,183796,0.0,0.05,0.0000000000
121,5276.75,223463,183097,0.0,0.05,0.0000000000
122,5778.19,223309,208835,0.0,0.05,0.0000000000
123,5344.06,211731,210845,0.0,0.05,0.0000000000
124,6273.79,230139,183477,0.0,0.05,0.0000000000
125,5771.98,235875,172957,0.0,0.05,0.0000000000
126,5739.78,235081,195239,0.0,0.05,0.0000000000
