episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
0,541594.53,223876,198732,0.0,0.9925,0.0009999000
1,501880.03,210770,188462,0.0,0.9851,0.0009997000
2,534752.69,224108,194900,0.0,0.9778,0.0009996001
3,552823.11,231679,192977,0.0,0.9705,0.0009995001
4,522637.15,214971,198597,0.0,0.9632,0.0009994001
5,546798.27,226045,200755,0.0,0.9561,0.0009993002
6,544020.78,228286,184802,0.0,0.9489,0.0009992003
7,526534.27,225687,201449,0.0,0.9418,0.0009991004
8,527821.8,219624,198408,0.0,0.9348,0.0009990004
9,550162.79,230019,194621,0.0,0.9278,0.0009989005
10,556346.62,229014,198906,0.0,0.9209,0.0009988007
11,539799.96,227181,190003,0.0,0.914,0.0009987008
12,516048.07,220114,183198,0.0,0.9072,0.0009986009
13,543515.27,226125,185603,0.0,0.9005,0.0009985010
14,507943.11,211766,201066,0.0,0.8937,0.0009984012
15,560109.06,231904,195264,0.0,0.8871,0.0009983014
16,572332.71,236870,194538,0.0,0.8805,0.0009982015
17,489151.57,209049,199479,0.0,0.8739,0.0009981017
18,541053.5,223769,185639,0.0,0.8674,0.0009980019
19,548363.5,232267,185461,0.0,0.8609,0.0009979021
20,528479.35,222280,197640,0.0,0.8545,0.0009978023
21,527677.91,223585,186991,0.0,0.8481,0.0009977025
22,515575.48,212700,197860,0.0,0.8418,0.0009976028
23,553822.31,233042,193470,0.0,0.8355,0.0009975030
24,582404.54,237901,195043,0.0,0.8293,0.0009974032
25,567315.02,234865,189439,0.0,0.8231,0.0009973035
26,534211.24,227150,188514,0.0,0.8169,0.0009972038
27,530625.11,218475,187733,0.0,0.8108,0.0009971041
28,569169.64,240460,188948,0.0,0.8048,0.0009970043
29,563911.76,233835,186245,0.0,0.7988,0.0009969046
30,517726.52,220489,182103,0.0,0.7928,0.0009968050
31,539205.67,224120,182808,0.0,0.7869,0.0009967053
32,558396.01,235577,189175,0.0,0.781,0.0009966056
33,562537.13,234660,197244,0.0,0.7752,0.0009965059
34,548678.36,229554,183070,0.0,0.7694,0.0009964063
35,550881.59,229652,192572,0.0,0.7637,0.0009963067
36,552855.95,230925,182643,0.0,0.758,0.0009962070
37,510487.4,212442,198550,0.0,0.7523,0.0009961074
38,541272.95,223420,176356,0.0,0.7467,0.0009960078
39,561999.78,237446,176522,0.0,0.7411,0.0009959082
40,542647.13,226151,186601,0.0,0.7356,0.0009958086
41,537254.98,227792,181728,0.0,0.7301,0.0009957090
