episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon
97,349382.5,36695,45477,0.0,0.053087295892748985
98,361277.5,36549,45611,0.0,0.051520527895562676
99,337782.5,37150,45070,0.0,0.05000000000000005
episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon
0,1173522.5,82499,11725,0.0,0.9704869503929601
1,1288962.5,81734,12498,0.0,0.9418449208830277
2,1176410.0,82753,11523,0.0,0.9140482050108684
3,1191667.5,82522,11758,0.0,0.8870718549931568
4,1208405.0,82606,11686,0.0,0.8608916593317348
5,1212230.0,82224,12060,0.0,0.8354841210835904
6,1270170.0,81891,12409,0.0,0.8108264367721563
7,1362667.5,81681,12627,0.0,0.7868964759210002
8,1088112.5,83190,11094,0.0,0.7636727611915388
9,1301825.0,81911,12377,0.0,0.7411344491069478
10,1140950.0,83334,10998,0.0,0.7192613113449683
11,1300405.0,81995,12301,0.0,0.6980337165828197
12,1202025.0,82607,11693,0.0,0.6774326128779244
13,1197905.0,82623,11689,0.0,0.6574395105686316
14,1248400.0,82136,12196,0.0,0.6380364656795915
15,1163502.5,82776,11568,0.0,0.6192060638168893
16,1281340.0,82138,12158,0.0,0.6009314045384815
17,1223212.5,82547,11761,0.0,0.5831960861859091
18,1260252.5,82112,12224,0.0,0.5659841911636728
19,1116837.5,83211,11117,0.0,0.5492802716530589
20,1212612.5,82868,11464,0.0,0.5330693357475939
21,1346637.5,81385,12907,0.0,0.5173368339976833
22,1176420.0,82910,11438,0.0,0.5020686463523607
23,1244432.5,82175,12145,0.0,0.4872510694864241
24,1122847.5,83109,11207,0.0,0.472870804501588
25,1253532.5,82157,12159,0.0,0.45891494499061175
26,1260497.5,82428,11932,0.0,0.4453709654536918
27,1080362.5,83405,10927,0.0,0.43222671005672175
28,1301415.0,82069,12263,0.0,0.41947038172133005
29,1210820.0,82618,11730,0.0,0.40709053153690444
30,1321815.0,81915,12413,0.0,0.39507604848509953
31,1336115.0,81809,12551,0.0,0.3834161494676055
32,1228095.0,82645,11695,0.0,0.3721003696282278
33,1194935.0,82616,11732,0.0,0.36111855296059203
34,1202380.0,82570,11778,0.0,0.3504608431930436
35,1179617.5,82521,11839,0.0,0.3401176749425623
36,1345120.0,81478,12834,0.0,0.33007976512975135
37,1277470.0,82074,12250,0.0,0.3203381046471969
38,1309670.0,82175,12181,0.0,0.31088395027371907
39,1168230.0,82684,11652,0.0,0.30170881682725825
40,1203360.0,82156,12200,0.0,0.2928044695493541
41,1171332.5,82769,11567,0.0,0.284162916714381
42,1277990.0,82480,11872,0.0,0.2757764024569083
43,1232562.5,82229,12131,0.0,0.2676373998107466
44,1219577.5,82219,12145,0.0,0.25973860395343285
45,1106505.0,83140,11200,0.0,0.2520729256500919
46,1263552.5,82391,11977,0.0,0.244633484890789
47,1094482.5,83350,11014,0.0,0.2374136047156641
48,1270560.0,82230,12134,0.0,0.23040680522230456
49,1317917.5,81893,12467,0.0,0.2236067977499791
50,1157740.0,82531,11825,0.0,0.2170074792355126
51,1330775.0,81694,12670,0.0,0.21060292673573625
52,1396530.0,81217,13131,0.0,0.20438739211159668
53,1238705.0,82199,12161,0.0,0.1983552968691536
54,1300965.0,81765,12615,0.0,0.19250122715283513
55,1315217.5,81854,12526,0.0,0.18681992888645743
56,1196897.5,82686,11674,0.0,0.18130630305764775
57,1306815.0,81561,12791,0.0,0.17595540114143837
58,1325480.0,81601,12755,0.0,0.1707624206589245
59,1267892.5,82354,12010,0.0,0.16572270086699945
60,1368965.0,81611,12713,0.0,0.16083171857529904
61,1299100.0,81967,12381,0.0,0.15608508408660077
62,1250705.0,81974,12394,0.0,0.15147853725703392
63,1326000.0,81527,12837,0.0,0.14700794367256523
64,1328325.0,81522,12834,0.0,0.1426692909383279
65,1312520.0,81524,12848,0.0,0.1384586850774638
66,1241870.0,82238,12138,0.0,0.1343723470362471
67,1278295.0,81760,12608,0.0,0.13040660929235195
68,1178287.5,82563,11817,0.0,0.1265579125632209
69,1411320.0,81107,13261,0.0,0.12282280261157914
70,1308925.0,81458,12926,0.0,0.11919792714522794
71,1268750.0,81655,12721,0.0,0.1156800328083345
72,1198875.0,82275,12097,0.0,0.11226596226151811
73,1370205.0,81280,13096,0.0,0.10895265134811186
74,1369660.0,80840,13544,0.0,0.1057371263440565
75,1301475.0,81266,13098,0.0,0.10261650128895852
76,1380180.0,80806,13554,0.0,0.09958797539591661
77,1296962.5,81447,12933,0.0,0.09664883053779226
78,1341440.0,81228,13160,0.0,0.093796428807668
79,1385322.5,81444,12936,0.0,0.0910282101513041
80,1473345.0,80550,13826,0.0,0.08834169006946861
81,1398377.5,80916,13464,0.0,0.08573445738807864
82,1354080.0,81078,13302,0.0,0.08320417209415162
83,1419862.5,80701,13675,0.0,0.08074856323562424
84,1273002.5,81705,12671,0.0,0.07836542688315407
85,1433955.0,80842,13538,0.0,0.07605262415207469
86,1367817.5,80928,13440,0.0,0.07380807928272894
87,1371187.5,81025,13355,0.0,0.07162977777745742
88,1295727.5,81294,13086,0.0,0.06951576459257007
89,1428765.0,80605,13779,0.0,0.06746414238367823
90,1473160.0,80350,14030,0.0,0.06547306980281233
91,1478085.0,80513,13863,0.0,0.06354075984579674
92,1536380.0,79766,14602,0.0,0.06166547824839873
93,1481205.0,80185,14199,0.0,0.059845541929811896
94,1399375.0,80578,13802,0.0,0.05807931748207717
95,1527610.0,79693,14671,0.0,0.0563652197040856
96,1558297.5,79366,15014,0.0,0.05470171017884722
97,1552545.0,79858,14502,0.0,0.053087295892748985
98,1418665.0,80612,13760,0.0,0.051520527895562676
99,1495787.5,80064,14320,0.0,0.05000000000000005
