episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon
93,1261747.5,81091,13297,0.0,0.05
94,1247962.5,81204,13184,0.0,0.05
95,1234747.5,81441,12947,0.0,0.05
96,1199485.0,81448,12940,0.0,0.05
97,1048717.5,82529,11859,0.0,0.05
98,1145390.0,81791,12597,0.0,0.05
99,1170172.5,81768,12620,0.0,0.05
episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon
0,1294080.0,81111,13277,0.0,0.05
1,1334287.5,80742,13646,0.0,0.05
2,1443740.0,80138,14250,0.0,0.05
3,1324437.5,81057,13331,0.0,0.05
4,1235945.0,81535,12853,0.0,0.05
5,1252072.5,81049,13339,0.0,0.05
6,1305470.0,81009,13379,0.0,0.05
7,1270440.0,80977,13411,0.0,0.05
8,1207587.5,81600,12788,0.0,0.05
9,1138515.0,81748,12624,0.0,0.05
10,1205470.0,81742,12646,0.0,0.05
11,1208407.5,81805,12583,0.0,0.05
12,1321520.0,80783,13605,0.0,0.05
13,1174657.5,81648,12740,0.0,0.05
14,1145545.0,81887,12501,0.0,0.05
15,1252820.0,81030,13358,0.0,0.05
16,1264460.0,81101,13275,0.0,0.05
17,1322595.0,80816,13576,0.0,0.05
18,1403115.0,80064,14324,0.0,0.05
19,1360972.5,80409,13979,0.0,0.05
20,1246867.5,81066,13322,0.0,0.05
21,1290687.5,81121,13267,0.0,0.05
22,1289012.5,81314,13074,0.0,0.05
23,1149660.0,81697,12691,0.0,0.05
24,1307045.0,80940,13448,0.0,0.05
25,1224507.5,81687,12701,0.0,0.05
26,1257757.5,81095,13293,0.0,0.05
27,1443132.5,80125,14247,0.0,0.05
28,1418865.0,80291,14097,0.0,0.05
29,1181420.0,81760,12628,0.0,0.05
30,1274092.5,80953,13435,0.0,0.05
31,1263185.0,81019,13353,0.0,0.05
32,1273002.5,80880,13508,0.0,0.05
33,1263637.5,81254,13134,0.0,0.05
34,1320365.0,80777,13611,0.0,0.05
35,1276032.5,81052,13336,0.0,0.05
36,1157307.5,81867,12521,0.0,0.05
37,1238825.0,81205,13183,0.0,0.05
38,1278367.5,80999,13389,0.0,0.05
39,1278270.0,81020,13368,0.0,0.05
40,1225007.5,81523,12865,0.0,0.05
41,1223815.0,81412,12976,0.0,0.05
42,1256392.5,81213,13175,0.0,0.05
43,1045635.0,82470,11918,0.0,0.05
44,1420405.0,80220,14168,0.0,0.05
45,1125757.5,82234,12154,0.0,0.05
46,1400800.0,80285,14103,0.0,0.05
47,1233027.5,81554,12834,0.0,0.05
48,1376127.5,80426,13962,0.0,0.05
49,1261160.0,81278,13110,0.0,0.05
50,1369512.5,80693,13695,0.0,0.05
51,1249920.0,81156,13232,0.0,0.05
52,1243992.5,81161,13227,0.0,0.05
53,1370345.0,80256,14132,0.0,0.05
54,1146400.0,81782,12606,0.0,0.05
55,1254465.0,80897,13491,0.0,0.05
56,1207985.0,81603,12785,0.0,0.05
57,1303217.5,80755,13633,0.0,0.05
58,1263635.0,81087,13301,0.0,0.05
59,1161225.0,81883,12489,0.0,0.05
60,1224640.0,81376,13012,0.0,0.05
61,1231345.0,81399,12989,0.0,0.05
62,1217862.5,81236,13152,0.0,0.05
63,1334927.5,80851,13537,0.0,0.05
64,1297472.5,80775,13613,0.0,0.05
65,1271515.0,81160,13228,0.0,0.05
66,1183525.0,81537,12851,0.0,0.05
67,1257675.0,81358,13030,0.0,0.05
68,1159652.5,81827,12545,0.0,0.05
69,1335677.5,80899,13489,0.0,0.05
70,1156807.5,81543,12829,0.0,0.05
71,1100162.5,82294,12094,0.0,0.05
72,1181595.0,81723,12665,0.0,0.05
73,1183022.5,81589,12799,0.0,0.05
74,1327305.0,80958,13430,0.0,0.05
75,1183772.5,81538,12850,0.0,0.05
76,1303662.5,80765,13623,0.0,0.05
77,1165485.0,81759,12629,0.0,0.05
78,1324047.5,81008,13380,0.0,0.05
79,1219582.5,81538,12850,0.0,0.05
80,1219797.5,81688,12700,0.0,0.05
81,1323807.5,80790,13598,0.0,0.05
82,1378370.0,80239,14149,0.0,0.05
83,1339785.0,80730,13642,0.0,0.05
84,1386495.0,80606,13782,0.0,0.05
85,1204025.0,81625,12763,0.0,0.05
86,1391970.0,80473,13915,0.0,0.05
87,1188292.5,81470,12918,0.0,0.05
88,1253480.0,81223,13165,0.0,0.05
89,1149970.0,81669,12703,0.0,0.05
90,1245962.5,80957,13431,0.0,0.05
91,1274397.5,80980,13408,0.0,0.05
92,1199192.5,81591,12797,0.0,0.05
93,1384160.0,80620,13768,0.0,0.05
94,1290442.5,81099,13289,0.0,0.05
95,1171170.0,81843,12545,0.0,0.05
96,1198647.5,81475,12913,0.0,0.05
97,1242897.5,81484,12904,0.0,0.05
98,1134067.5,82036,12340,0.0,0.05
99,1194200.0,81613,12775,0.0,0.05
