episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
0,148133.73,78930,83566,0.0,0.985,0.0009291191
1,141495.57,75242,93942,0.0,0.9702,0.0008559538
2,135811.83,72630,89322,0.0,0.9557,0.0007913155
3,140226.6,74382,88738,0.0,0.9413,0.0007319244
4,140725.22,75530,98006,0.0,0.9272,0.0006722673
5,154574.02,82209,88511,0.0,0.9133,0.0006215003
6,138232.04,74139,88661,0.0,0.8996,0.0005754297
7,141839.54,75712,91296,0.0,0.8861,0.0005314437
8,147079.57,78312,95336,0.0,0.8728,0.0004888601
9,139414.08,75130,86774,0.0,0.8597,0.0004537551
10,145426.84,77640,92664,0.0,0.8468,0.0004184417
11,141228.73,75586,87182,0.0,0.8341,0.0003880051
12,135345.6,72445,96835,0.0,0.8216,0.0003569150
13,166604.61,88357,95067,0.0,0.8093,0.0003286446
14,133443.97,71289,94215,0.0,0.7972,0.0003030679
15,135555.2,72624,88704,0.0,0.7852,0.0002807424
16,154556.82,82262,99530,0.0,0.7734,0.0002577310
17,140018.71,74879,93729,0.0,0.7618,0.0002376731
18,129407.19,69120,89392,0.0,0.7504,0.0002199448
19,146823.2,78622,85410,0.0,0.7391,0.0002041506
20,139317.54,74669,85123,0.0,0.728,0.0001899650
21,143073.41,76798,89522,0.0,0.7171,0.0001761474
22,145366.45,77476,83228,0.0,0.7064,0.0001639896
23,151262.32,80814,83026,0.0,0.6958,0.0001527474
24,150292.46,79570,85166,0.0,0.6853,0.0001417786
25,130419.49,70376,76296,0.0,0.6751,0.0001326548
26,134616.97,72219,97653,0.0,0.6649,0.0001221475
27,157567.04,84189,83427,0.0,0.655,0.0001137169
28,162810.58,86732,86292,0.0,0.6451,0.0001053399
29,158324.94,84614,84010,0.0,0.6355,0.0000980203
30,164416.63,87925,80555,0.0,0.6259,0.0000913006
31,139138.93,75075,82429,0.0,0.6165,0.0000849990
32,147089.44,79257,89703,0.0,0.6073,0.0000786195
33,142654.5,76458,89046,0.0,0.5982,0.0000727188
34,171346.87,90452,88892,0.0,0.5892,0.0000672610
35,166130.09,88250,92838,0.0,0.5804,0.0000620264
36,156330.85,83489,75215,0.0,0.5717,0.0000580639
37,157999.55,84528,87920,0.0,0.5631,0.0000537597
38,143193.45,76183,85881,0.0,0.5546,0.0000499242
39,156744.56,83473,87503,0.0,0.5463,0.0000462234
40,157415.6,83825,87455,0.0,0.5381,0.0000427756
41,156321.6,83410,83902,0.0,0.5301,0.0000398630
42,158583.8,85275,86645,0.0,0.5221,0.0000369820
43,168298.91,89697,77823,0.0,0.5143,0.0000344984
44,156124.43,83391,76481,0.0,0.5066,0.0000323268
45,160929.29,86576,86304,0.0,0.499,0.0000299904
46,162557.55,87365,83291,0.0,0.4915,0.0000278786
47,142582.19,76708,87980,0.0,0.4841,0.0000258250
48,156111.91,84271,82465,0.0,0.4768,0.0000240425
49,142934.09,76621,83699,0.0,0.4697,0.0000223495
50,144267.09,77888,81408,0.0,0.4626,0.0000208278
51,144692.51,77803,88645,0.0,0.4557,0.0000192935
52,157427.24,83551,79329,0.0,0.4489,0.0000179888
53,163142.15,86880,84032,0.0,0.4421,0.0000166971
54,149941.58,80726,83194,0.0,0.4355,0.0000155524
55,139531.4,75644,74516,0.0,0.429,0.0000145734
56,166352.06,89786,75478,0.0,0.4225,0.0000136424
57,157253.68,84325,70027,0.0,0.4162,0.0000128285
58,157145.14,84860,85412,0.0,0.41,0.0000119132
59,170166.29,90344,82408,0.0,0.4038,0.0000110799
60,159858.94,85390,84722,0.0,0.3977,0.0000102945
61,155737.68,83348,80700,0.0,0.3918,0.0000096176
62,152639.96,82903,84041,0.0,0.3859,0.0000089493
63,169350.93,89679,83681,0.0,0.3801,0.0000083316
64,170868.03,91625,85975,0.0,0.3744,0.0000077333
65,152764.87,82972,84436,0.0,0.3688,0.0000071888
66,161744.65,86356,78300,0.0,0.3633,0.0000067464
67,155300.2,83973,88667,0.0,0.3578,0.0000062713
68,154283.84,83757,85219,0.0,0.3525,0.0000058297
69,140522.91,76663,76713,0.0,0.3472,0.0000054600
70,158770.81,85305,82439,0.0,0.342,0.0000050832
71,160091.24,84680,88376,0.0,0.3368,0.0000047205
72,152729.14,80008,85528,0.0,0.3318,0.0000044389
73,156597.8,83898,84854,0.0,0.3268,0.0000041263
74,155252.93,83902,86770,0.0,0.3219,0.0000038300
75,164002.44,88404,78892,0.0,0.3171,0.0000035764
76,159505.81,86779,88709,0.0,0.3123,0.0000033146
77,148992.82,79613,76771,0.0,0.3076,0.0000031059
78,144050.0,77138,86334,0.0,0.303,0.0000028944
79,146861.77,79226,77638,0.0,0.2985,0.0000027068
80,165313.68,88012,88324,0.0,0.294,0.0000025213
81,159573.67,85250,77406,0.0,0.2896,0.0000023578
82,153872.12,82393,77463,0.0,0.2852,0.0000022072
83,156200.72,83628,83428,0.0,0.281,0.0000020569
84,151125.9,81187,87117,0.0,0.2767,0.0000019121
85,148910.68,80566,86330,0.0,0.2726,0.0000017765
86,134692.51,73415,77561,0.0,0.2685,0.0000016622
87,165836.31,87843,80541,0.0,0.2645,0.0000015475
88,165065.32,87152,79440,0.0,0.2605,0.0000014479
