episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
0,1849995.0,49876,46108,0.0,0.9901,0.0009941171
1,2055865.0,54949,41035,0.0,0.9802,0.0009882688
2,1850887.5,50365,45619,0.0,0.9705,0.0009824549
3,1831612.5,48643,47341,0.0,0.9608,0.0009766751
4,2091985.0,55534,40450,0.0,0.9513,0.0009709294
5,1910490.0,51054,44930,0.0,0.9418,0.0009652175
6,1925782.5,51562,44422,0.0,0.9325,0.0009595392
7,1959162.5,52366,43618,0.0,0.9232,0.0009538943
8,1797930.0,48155,47829,0.0,0.914,0.0009482827
9,1808670.0,48486,47498,0.0,0.905,0.0009427040
10,1912017.5,51281,44703,0.0,0.896,0.0009371581
11,1988740.0,52869,43115,0.0,0.8871,0.0009316449
12,1900810.0,50660,45324,0.0,0.8783,0.0009261641
13,1837990.0,49087,46897,0.0,0.8695,0.0009207156
14,1969132.5,52814,43170,0.0,0.8609,0.0009152991
15,1935265.0,51593,44391,0.0,0.8523,0.0009099144
16,2033385.0,54314,41670,0.0,0.8439,0.0009045615
17,1889385.0,49757,46227,0.0,0.8355,0.0008992400
18,1870985.0,50438,45546,0.0,0.8272,0.0008939498
19,1929660.0,51914,44070,0.0,0.819,0.0008886908
20,1919432.5,51255,44729,0.0,0.8108,0.0008834627
21,1835685.0,48985,46999,0.0,0.8028,0.0008782654
22,1973467.5,52349,43635,0.0,0.7948,0.0008730986
23,2014715.0,54011,41973,0.0,0.7869,0.0008679622
24,2028395.0,53920,42064,0.0,0.7791,0.0008628561
25,2026962.5,53462,42522,0.0,0.7713,0.0008577800
26,1837355.0,48726,47258,0.0,0.7637,0.0008527337
27,1965900.0,52814,43170,0.0,0.7561,0.0008477171
28,1917370.0,51303,44681,0.0,0.7486,0.0008427301
29,1685910.0,45672,50312,0.0,0.7411,0.0008377724
30,1857897.5,49749,46235,0.0,0.7338,0.0008328438
31,1724172.5,46286,49698,0.0,0.7265,0.0008279443
32,1836467.5,48448,47536,0.0,0.7193,0.0008230735
33,2017872.5,53674,42310,0.0,0.7121,0.0008182315
34,1942932.5,52090,43894,0.0,0.705,0.0008134179
35,1896640.0,50703,45281,0.0,0.698,0.0008086326
36,1823062.5,48688,47296,0.0,0.6911,0.0008038755
37,1939325.0,52052,43932,0.0,0.6842,0.0007991463
38,1778872.5,47883,48101,0.0,0.6774,0.0007944450
