episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
106,1439285.0,39383,56601,0.0,0.3435,0.0005318831
107,1504452.5,41369,54615,0.0,0.3401,0.0005287541
108,1223312.5,34736,61248,0.0,0.3367,0.0005256434
109,1428105.0,38939,57045,0.0,0.3334,0.0005225511
110,1222877.5,34313,61671,0.0,0.3301,0.0005194770
111,1406817.5,38300,57684,0.0,0.3268,0.0005164210
112,1572135.0,42524,53460,0.0,0.3236,0.0005133829
113,1453075.0,39780,56204,0.0,0.3203,0.0005103627
114,1515737.5,40784,55200,0.0,0.3172,0.0005073603
115,1444890.0,39734,56250,0.0,0.314,0.0005043755
116,1578092.5,42689,53295,0.0,0.3109,0.0005014083
117,1450407.5,39749,56235,0.0,0.3078,0.0004984586
118,1340442.5,36860,59124,0.0,0.3047,0.0004955262
119,1444995.0,39785,56199,0.0,0.3017,0.0004926110
120,1232995.0,33733,62251,0.0,0.2987,0.0004897130
121,1493745.0,41118,54866,0.0,0.2957,0.0004868321
122,1334350.0,36237,59747,0.0,0.2928,0.0004839681
123,1366735.0,37957,58027,0.0,0.2899,0.0004811210
124,1473210.0,40173,55811,0.0,0.287,0.0004782906
125,1397502.5,38300,57684,0.0,0.2842,0.0004754768
126,1378202.5,36981,59003,0.0,0.2813,0.0004726796
127,1222917.5,34182,61802,0.0,0.2785,0.0004698989
128,1545702.5,42062,53922,0.0,0.2758,0.0004671345
129,1344317.5,37154,58830,0.0,0.273,0.0004643864
130,1252992.5,34672,61312,0.0,0.2703,0.0004616544
131,1396210.0,37934,58050,0.0,0.2676,0.0004589386
132,1362272.5,37479,58505,0.0,0.265,0.0004562387
133,1287257.5,35676,60308,0.0,0.2623,0.0004535546
134,1302550.0,36005,59979,0.0,0.2597,0.0004508864
135,1452962.5,40275,55709,0.0,0.2572,0.0004482339
136,1288607.5,35631,60353,0.0,0.2546,0.0004455970
137,1443507.5,39753,56231,0.0,0.2521,0.0004429755
138,1308932.5,35542,60442,0.0,0.2496,0.0004403696
139,1286812.5,35532,60452,0.0,0.2471,0.0004377789
140,1372305.0,37759,58225,0.0,0.2446,0.0004352035
141,1343477.5,36841,59143,0.0,0.2422,0.0004326432
142,1409047.5,38453,57531,0.0,0.2398,0.0004300980
143,1342967.5,36750,59234,0.0,0.2374,0.0004275678
144,1478385.0,40074,55910,0.0,0.2351,0.0004250524
145,1361422.5,37816,58168,0.0,0.2327,0.0004225519
146,1351250.0,37394,58590,0.0,0.2304,0.0004200660
147,1414435.0,38885,57099,0.0,0.2281,0.0004175948
148,1507640.0,41038,54946,0.0,0.2259,0.0004151381
149,1267127.5,35769,60215,0.0,0.2236,0.0004126959
150,1385122.5,37614,58370,0.0,0.2214,0.0004102681
151,1348897.5,37107,58877,0.0,0.2192,0.0004078545
152,1334020.0,36622,59362,0.0,0.217,0.0004054551
153,1342737.5,37147,58837,0.0,0.2149,0.0004030698
154,1422460.0,38906,57078,0.0,0.2127,0.0004006986
155,1425705.0,38630,57354,0.0,0.2106,0.0003983413
156,1329227.5,35848,60136,0.0,0.2085,0.0003959979
157,1440750.0,39075,56909,0.0,0.2064,0.0003936683
158,1377927.5,37883,58101,0.0,0.2044,0.0003913524
159,1378720.0,38373,57611,0.0,0.2024,0.0003890501
