episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
110,178395.72,96317,78595,0.0,0.05,0.0000501093
111,170599.17,93648,68560,0.0,0.05,0.0000484679
112,164381.93,86412,68356,0.0,0.05,0.0000469225
113,190788.51,100384,82960,0.0,0.05,0.0000452088
114,150146.63,83736,74968,0.0,0.05,0.0000437935
115,160252.78,89113,79111,0.0,0.05,0.0000421688
116,183347.89,100149,77627,0.0,0.05,0.0000406531
117,148500.55,82910,80514,0.0,0.05,0.0000392154
118,165517.53,90336,67904,0.0,0.05,0.0000380448
119,160097.97,84100,72220,0.0,0.05,0.0000372206
120,176611.02,92401,71103,0.0,0.05,0.0000358827
121,179868.7,92233,81143,0.0,0.05,0.0000347594
122,179707.52,97133,70403,0.0,0.05,0.0000335604
123,176367.59,90342,83594,0.0,0.05,0.0000326173
124,162072.38,85904,78176,0.0,0.05,0.0000314826
125,177222.98,94149,74907,0.0,0.05,0.0000303875
126,177953.85,89592,80984,0.0,0.05,0.0000293304
127,163157.18,86786,76062,0.0,0.05,0.0000282338
128,157472.34,82749,76851,0.0,0.05,0.0000271945
129,155689.6,85219,75629,0.0,0.05,0.0000263116
130,175349.95,89970,74718,0.0,0.05,0.0000254803
131,173542.79,95086,74786,0.0,0.05,0.0000246975
132,167819.41,90426,72230,0.0,0.05,0.0000238598
133,172430.77,94247,80105,0.0,0.05,0.0000230367
134,170877.2,94910,78930,0.0,0.05,0.0000221887
135,157902.71,87387,73509,0.0,0.05,0.0000214233
136,163075.09,91034,70518,0.0,0.05,0.0000207215
137,168401.92,85623,81369,0.0,0.05,0.0000198393
138,169514.12,88659,77549,0.0,0.05,0.0000191435
139,161455.4,83443,81885,0.0,0.05,0.0000184776
140,181449.13,94403,90189,0.0,0.05,0.0000177654
141,171254.82,91723,79797,0.0,0.05,0.0000171680
142,195472.47,100253,84643,0.0,0.05,0.0000164716
143,162679.13,86350,82194,0.0,0.05,0.0000158701
144,160292.06,87909,71483,0.0,0.05,0.0000153686
145,163867.98,90360,82376,0.0,0.05,0.0000147807
146,156083.48,84034,78894,0.0,0.05,0.0000142666
147,172141.51,90689,65599,0.0,0.05,0.0000138656
148,162409.83,80877,90243,0.0,0.05,0.0000134719
149,155435.78,81146,77686,0.0,0.05,0.0000129527
150,170111.41,91014,86762,0.0,0.05,0.0000124796
151,159608.99,87900,76516,0.0,0.05,0.0000120419
152,156624.13,80956,78852,0.0,0.05,0.0000116195
153,153112.78,83828,71644,0.0,0.05,0.0000112625
154,167797.25,89643,80805,0.0,0.05,0.0000108057
155,170491.46,83553,77023,0.0,0.05,0.0000105399
156,164729.35,81105,83999,0.0,0.05,0.0000102745
157,165789.13,80906,78902,0.0,0.05,0.0000099798
158,161367.03,82346,83526,0.0,0.05,0.0000096587
159,165609.53,80774,80266,0.0,0.05,0.0000092864
160,151613.77,81922,76558,0.0,0.05,0.0000089473
161,162322.1,88638,77362,0.0,0.05,0.0000086024
162,153500.57,82490,81382,0.0,0.05,0.0000082609
163,164668.84,83775,81777,0.0,0.05,0.0000079664
164,167189.03,83493,82011,0.0,0.05,0.0000076478
165,159333.32,84223,75345,0.0,0.05,0.0000073752
166,172121.63,87485,72387,0.0,0.05,0.0000070888
167,150179.19,76960,89488,0.0,0.05,0.0000067972
168,168922.85,88662,74730,0.0,0.05,0.0000065411
169,171497.85,89351,81081,0.0,0.05,0.0000062776
170,146369.67,79736,71976,0.0,0.05,0.0000060665
171,177767.24,93872,87104,0.0,0.05,0.0000058083
172,155004.85,78670,83954,0.0,0.05,0.0000055744
173,173922.42,91916,81412,0.0,0.05,0.0000053483
174,167553.62,87759,75809,0.0,0.05,0.0000051375
175,163140.96,78857,75767,0.0,0.05,0.0000050111
176,163639.0,83833,85815,0.0,0.05,0.0000048441
177,149337.29,81977,69207,0.0,0.05,0.0000046952
178,156148.77,80880,76416,0.0,0.05,0.0000045319
179,157478.86,79580,91412,0.0,0.05,0.0000043195
180,159778.65,76677,88187,0.0,0.05,0.0000041830
181,156950.39,79242,78806,0.0,0.05,0.0000040740
182,161169.66,86277,81739,0.0,0.05,0.0000039158
183,171944.77,86680,86840,0.0,0.05,0.0000037390
184,162777.08,85292,75940,0.0,0.05,0.0000035970
185,163235.76,86468,77388,0.0,0.05,0.0000034636
186,171406.68,88518,80266,0.0,0.05,0.0000033161
187,163638.93,86608,84112,0.0,0.05,0.0000031826
188,182525.72,96761,84807,0.0,0.05,0.0000030471
189,175723.58,91325,81715,0.0,0.05,0.0000029314
190,151748.24,74592,92080,0.0,0.05,0.0000028125
191,165336.38,83804,80948,0.0,0.05,0.0000027009
192,142986.75,77407,77857,0.0,0.05,0.0000026014
193,170976.98,92230,69002,0.0,0.05,0.0000025208
194,166866.58,90972,65828,0.0,0.05,0.0000024418
195,176265.16,91451,85045,0.0,0.05,0.0000023414
196,164486.16,81736,86776,0.0,0.05,0.0000022478
197,171098.43,85117,78195,0.0,0.05,0.0000021768
198,163518.9,82388,83628,0.0,0.05,0.0000021099
199,168105.44,85810,88238,0.0,0.05,0.0000020207
200,168860.79,89359,82833,0.0,0.05,0.0000019399
201,172592.06,93062,72970,0.0,0.05,0.0000018729
202,169969.86,90005,77659,0.0,0.05,0.0000018040
203,184351.86,96662,84122,0.0,0.05,0.0000017324
204,159539.58,82965,79867,0.0,0.05,0.0000016681
205,172967.75,84678,86778,0.0,0.05,0.0000016193
206,171293.98,86103,77145,0.0,0.05,0.0000015634
207,159621.85,84576,77936,0.0,0.05,0.0000015072
