episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
0,2073087.5,55472,40512,0.0,0.9901,0.0010000000
1,2076002.5,55681,40303,0.0,0.9802,0.0010000000
2,1996237.5,53413,42571,0.0,0.9705,0.0010000000
3,1867440.0,50699,45285,0.0,0.9608,0.0010000000
4,1965820.0,52998,42986,0.0,0.9513,0.0010000000
5,2141192.5,57269,38715,0.0,0.9418,0.0010000000
6,2052617.5,55383,40601,0.0,0.9325,0.0010000000
7,2127685.0,56965,39019,0.0,0.9232,0.0010000000
8,1993217.5,53975,42009,0.0,0.914,0.0010000000
9,1982627.5,53338,42646,0.0,0.905,0.0010000000
10,2045357.5,55258,40726,0.0,0.896,0.0010000000
11,2040180.0,55100,40884,0.0,0.8871,0.0010000000
12,2058855.0,54942,41042,0.0,0.8783,0.0010000000
13,2046440.0,54813,41171,0.0,0.8695,0.0010000000
14,1980642.5,53407,42577,0.0,0.8609,0.0010000000
15,1973125.0,53262,42722,0.0,0.8523,0.0010000000
16,2076317.5,55563,40421,0.0,0.8439,0.0010000000
17,2194772.5,58845,37139,0.0,0.8355,0.0010000000
18,1959245.0,52970,43014,0.0,0.8272,0.0010000000
19,2148807.5,57766,38218,0.0,0.819,0.0010000000
20,2033330.0,54663,41321,0.0,0.8108,0.0010000000
21,2076265.0,55840,40144,0.0,0.8028,0.0010000000
22,2043577.5,54686,41298,0.0,0.7948,0.0010000000
23,1991017.5,53668,42316,0.0,0.7869,0.0010000000
24,2048395.0,55071,40913,0.0,0.7791,0.0010000000
25,2002212.5,54013,41971,0.0,0.7713,0.0010000000
26,2118350.0,56779,39205,0.0,0.7637,0.0010000000
27,1880552.5,50844,45140,0.0,0.7561,0.0010000000
28,2041195.0,55004,40980,0.0,0.7486,0.0010000000
29,2185567.5,58378,37606,0.0,0.7411,0.0010000000
30,2076477.5,55831,40153,0.0,0.7338,0.0010000000
31,1984257.5,52979,43005,0.0,0.7265,0.0010000000
32,1911637.5,51184,44800,0.0,0.7193,0.0010000000
33,2130040.0,57128,38856,0.0,0.7121,0.0010000000
34,2022050.0,54631,41353,0.0,0.705,0.0010000000
35,2114292.5,56663,39321,0.0,0.698,0.0010000000
36,2066110.0,55036,40948,0.0,0.6911,0.0010000000
37,2104390.0,56667,39317,0.0,0.6842,0.0010000000
38,2140747.5,57388,38596,0.0,0.6774,0.0010000000
39,1951685.0,52546,43438,0.0,0.6707,0.0010000000
40,2160107.5,57869,38115,0.0,0.664,0.0010000000
41,2071577.5,55083,40901,0.0,0.6574,0.0010000000
42,1926225.0,51993,43991,0.0,0.6509,0.0010000000
43,1975180.0,53103,42881,0.0,0.6444,0.0010000000
44,2166120.0,57700,38284,0.0,0.638,0.0010000000
45,2164865.0,57773,38211,0.0,0.6317,0.0010000000
46,2038955.0,54673,41311,0.0,0.6254,0.0010000000
47,2024610.0,54487,41497,0.0,0.6192,0.0010000000
48,1957052.5,52738,43246,0.0,0.6131,0.0010000000
49,2023177.5,54434,41550,0.0,0.607,0.0010000000
50,2217602.5,59155,36829,0.0,0.6009,0.0010000000
51,2027192.5,54244,41740,0.0,0.595,0.0010000000
52,1984695.0,53379,42605,0.0,0.589,0.0010000000
53,2086507.5,55882,40102,0.0,0.5832,0.0010000000
54,2309967.5,61863,34121,0.0,0.5774,0.0010000000
55,1976907.5,53476,42508,0.0,0.5717,0.0010000000
56,1966805.0,53019,42965,0.0,0.566,0.0010000000
57,1981200.0,52861,43123,0.0,0.5604,0.0010000000
58,1873277.5,50560,45424,0.0,0.5548,0.0010000000
59,1972760.0,53091,42893,0.0,0.5493,0.0010000000
60,2007545.0,53723,42261,0.0,0.5438,0.0010000000
61,2150802.5,57360,38624,0.0,0.5384,0.0010000000
62,2154120.0,57561,38423,0.0,0.5331,0.0010000000
63,2138650.0,57245,38739,0.0,0.5278,0.0010000000
64,2045930.0,55215,40769,0.0,0.5225,0.0010000000
65,2128230.0,57206,38778,0.0,0.5173,0.0010000000
66,2163395.0,57788,38196,0.0,0.5122,0.0010000000
67,2085460.0,56057,39927,0.0,0.5071,0.0010000000
68,2088482.5,56460,39524,0.0,0.5021,0.0010000000
69,2094097.5,56120,39864,0.0,0.4971,0.0010000000
70,2191402.5,58580,37404,0.0,0.4921,0.0010000000
71,2087242.5,55727,40257,0.0,0.4873,0.0010000000
72,2139102.5,57188,38796,0.0,0.4824,0.0010000000
73,1979512.5,53187,42797,0.0,0.4776,0.0010000000
74,1962912.5,53081,42903,0.0,0.4729,0.0010000000
75,1946927.5,52536,43448,0.0,0.4682,0.0010000000
76,2041102.5,54976,41008,0.0,0.4635,0.0010000000
77,2286437.5,60634,35350,0.0,0.4589,0.0010000000
78,2164977.5,58103,37881,0.0,0.4544,0.0010000000
79,1957865.0,52379,43605,0.0,0.4498,0.0010000000
80,1955972.5,52870,43114,0.0,0.4454,0.0010000000
81,2058385.0,55194,40790,0.0,0.4409,0.0010000000
82,1989770.0,53232,42752,0.0,0.4366,0.0010000000
83,2253660.0,60196,35788,0.0,0.4322,0.0010000000
84,2038640.0,55328,40656,0.0,0.4279,0.0010000000
85,1956420.0,53052,42932,0.0,0.4237,0.0010000000
86,2137322.5,57100,38884,0.0,0.4195,0.0010000000
87,2229545.0,59464,36520,0.0,0.4153,0.0010000000
88,1997465.0,53905,42079,0.0,0.4112,0.0010000000
89,1974737.5,53600,42384,0.0,0.4071,0.0010000000
90,1830435.0,49603,46381,0.0,0.403,0.0010000000
91,1986677.5,53716,42268,0.0,0.399,0.0010000000
92,1980702.5,53480,42504,0.0,0.3951,0.0010000000
93,2022407.5,54449,41535,0.0,0.3912,0.0010000000
94,2142205.0,57177,38807,0.0,0.3873,0.0010000000
95,2039605.0,54581,41403,0.0,0.3834,0.0010000000
96,2182135.0,58163,37821,0.0,0.3796,0.0010000000
97,2289545.0,61144,34840,0.0,0.3758,0.0010000000
98,1950462.5,52478,43506,0.0,0.3721,0.0010000000
99,1923262.5,51708,44276,0.0,0.3684,0.0010000000
