episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
0,2183765.0,58605,37379,0.0,0.9901,0.0009941171
1,1832485.0,49999,45985,0.0,0.9802,0.0009882688
2,1938650.0,52247,43737,0.0,0.9705,0.0009824549
3,1946530.0,52787,43197,0.0,0.9608,0.0009766751
4,1981185.0,53491,42493,0.0,0.9513,0.0009709294
5,2134160.0,57224,38760,0.0,0.9418,0.0009652175
6,2023760.0,54308,41676,0.0,0.9325,0.0009595392
7,2265717.5,60491,35493,0.0,0.9232,0.0009538943
8,2043005.0,54906,41078,0.0,0.914,0.0009482827
9,2005285.0,54408,41576,0.0,0.905,0.0009427040
10,2224977.5,59318,36666,0.0,0.896,0.0009371581
11,2145652.5,56905,39079,0.0,0.8871,0.0009316449
12,2126992.5,57062,38922,0.0,0.8783,0.0009261641
13,2099390.0,56088,39896,0.0,0.8695,0.0009207156
14,2003090.0,54055,41929,0.0,0.8609,0.0009152991
15,2187020.0,58494,37490,0.0,0.8523,0.0009099144
16,2260815.0,60402,35582,0.0,0.8439,0.0009045615
17,2050355.0,55102,40882,0.0,0.8355,0.0008992400
18,1994642.5,53727,42257,0.0,0.8272,0.0008939498
19,2104217.5,56443,39541,0.0,0.819,0.0008886908
20,2068672.5,55173,40811,0.0,0.8108,0.0008834627
21,2029675.0,54852,41132,0.0,0.8028,0.0008782654
22,1993677.5,52942,43042,0.0,0.7948,0.0008730986
23,1987922.5,53588,42396,0.0,0.7869,0.0008679622
24,2131542.5,56960,39024,0.0,0.7791,0.0008628561
25,1828615.0,49494,46490,0.0,0.7713,0.0008577800
26,2092372.5,56311,39673,0.0,0.7637,0.0008527337
27,2046587.5,55439,40545,0.0,0.7561,0.0008477171
28,2100720.0,56786,39198,0.0,0.7486,0.0008427301
29,1985670.0,53577,42407,0.0,0.7411,0.0008377724
30,2140677.5,57009,38975,0.0,0.7338,0.0008328438
31,1887355.0,51481,44503,0.0,0.7265,0.0008279443
32,1958920.0,52902,43082,0.0,0.7193,0.0008230735
33,1939897.5,52447,43537,0.0,0.7121,0.0008182315
34,2070250.0,56049,39935,0.0,0.705,0.0008134179
35,2070162.5,55961,40023,0.0,0.698,0.0008086326
36,2092537.5,56164,39820,0.0,0.6911,0.0008038755
37,2082815.0,56109,39875,0.0,0.6842,0.0007991463
38,2180992.5,58412,37572,0.0,0.6774,0.0007944450
39,1946602.5,52366,43618,0.0,0.6707,0.0007897714
40,2071710.0,55628,40356,0.0,0.664,0.0007851252
41,2114012.5,56803,39181,0.0,0.6574,0.0007805064
42,2078165.0,55406,40578,0.0,0.6509,0.0007759147
43,2148020.0,57720,38264,0.0,0.6444,0.0007713501
44,2059170.0,55727,40257,0.0,0.638,0.0007668123
45,2007777.5,53974,42010,0.0,0.6317,0.0007623012
46,2007350.0,54304,41680,0.0,0.6254,0.0007578166
47,2107910.0,56510,39474,0.0,0.6192,0.0007533584
48,1994185.0,53833,42151,0.0,0.6131,0.0007489265
49,2099330.0,56001,39983,0.0,0.607,0.0007445206
50,1904470.0,51473,44511,0.0,0.6009,0.0007401406
51,2140745.0,56873,39111,0.0,0.595,0.0007357865
52,2001162.5,54195,41789,0.0,0.589,0.0007314579
