episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
0,19568.88,53081,42903,0.0,0.9901,0.0010000000
1,21369.7,57214,38770,0.0,0.9802,0.0010000000
2,21665.12,58129,37855,0.0,0.9705,0.0010000000
3,20539.67,55536,40448,0.0,0.9608,0.0010000000
4,21908.82,58823,37161,0.0,0.9513,0.0010000000
5,21448.55,57411,38573,0.0,0.9418,0.0010000000
6,21857.75,58426,37558,0.0,0.9325,0.0010000000
7,18787.88,51016,44968,0.0,0.9232,0.0010000000
8,21780.32,58335,37649,0.0,0.914,0.0010000000
9,20282.25,54748,41236,0.0,0.905,0.0010000000
10,20933.1,56190,39794,0.0,0.896,0.0010000000
11,19991.07,53703,42281,0.0,0.8871,0.0010000000
12,18858.87,51179,44805,0.0,0.8783,0.0010000000
13,21746.82,57995,37989,0.0,0.8695,0.0010000000
14,20311.57,54486,41498,0.0,0.8609,0.0010000000
15,19999.32,53743,42241,0.0,0.8523,0.0010000000
16,21163.05,56860,39124,0.0,0.8439,0.0010000000
17,20281.55,54310,41674,0.0,0.8355,0.0010000000
18,20279.15,54404,41580,0.0,0.8272,0.0010000000
19,20043.0,54350,41634,0.0,0.819,0.0010000000
20,20680.85,55633,40351,0.0,0.8108,0.0010000000
21,21742.7,58085,37899,0.0,0.8028,0.0010000000
22,19578.3,52829,43155,0.0,0.7948,0.0010000000
23,19761.12,53259,42725,0.0,0.7869,0.0010000000
24,21547.15,57666,38318,0.0,0.7791,0.0010000000
25,20654.35,55495,40489,0.0,0.7713,0.0010000000
26,20384.37,54537,41447,0.0,0.7637,0.0010000000
27,20675.5,55273,40711,0.0,0.7561,0.0010000000
28,20052.4,53934,42050,0.0,0.7486,0.0010000000
29,20498.75,55073,40911,0.0,0.7411,0.0010000000
30,20109.57,54256,41728,0.0,0.7338,0.0010000000
31,20188.2,54147,41837,0.0,0.7265,0.0010000000
32,20829.72,56366,39618,0.0,0.7193,0.0010000000
33,19435.28,52947,43037,0.0,0.7121,0.0010000000
34,19624.82,53174,42810,0.0,0.705,0.0010000000
35,20458.67,55161,40823,0.0,0.698,0.0010000000
36,20039.5,54058,41926,0.0,0.6911,0.0010000000
37,20957.37,56327,39657,0.0,0.6842,0.0010000000
38,18978.97,51686,44298,0.0,0.6774,0.0010000000
39,20547.32,54921,41063,0.0,0.6707,0.0010000000
40,21196.08,57209,38775,0.0,0.664,0.0010000000
41,20066.37,53620,42364,0.0,0.6574,0.0010000000
42,20148.25,54457,41527,0.0,0.6509,0.0010000000
43,21921.87,58291,37693,0.0,0.6444,0.0010000000
44,20345.15,54863,41121,0.0,0.638,0.0010000000
45,21236.97,56965,39019,0.0,0.6317,0.0010000000
46,19600.3,53289,42695,0.0,0.6254,0.0010000000
47,20256.65,54365,41619,0.0,0.6192,0.0010000000
48,19791.3,53199,42785,0.0,0.6131,0.0010000000
49,20796.77,56401,39583,0.0,0.607,0.0010000000
50,21269.83,57174,38810,0.0,0.6009,0.0010000000
51,21482.9,57671,38313,0.0,0.595,0.0010000000
52,20312.3,54810,41174,0.0,0.589,0.0010000000
53,19068.15,51552,44432,0.0,0.5832,0.0010000000
54,20209.5,54625,41359,0.0,0.5774,0.0010000000
55,19386.4,52250,43734,0.0,0.5717,0.0010000000
56,19929.23,53656,42328,0.0,0.566,0.0010000000
57,21148.6,56590,39394,0.0,0.5604,0.0010000000
58,19572.85,52742,43242,0.0,0.5548,0.0010000000
59,19763.95,53511,42473,0.0,0.5493,0.0010000000
60,21553.45,57814,38170,0.0,0.5438,0.0010000000
61,19865.5,53614,42370,0.0,0.5384,0.0010000000
62,20377.55,55143,40841,0.0,0.5331,0.0010000000
63,19212.65,51834,44150,0.0,0.5278,0.0010000000
64,19473.82,52438,43546,0.0,0.5225,0.0010000000
65,20836.32,56279,39705,0.0,0.5173,0.0010000000
66,20181.4,54399,41585,0.0,0.5122,0.0010000000
67,20964.08,56321,39663,0.0,0.5071,0.0010000000
68,21527.8,56972,39012,0.0,0.5021,0.0010000000
69,20538.32,55394,40590,0.0,0.4971,0.0010000000
70,19432.68,53006,42978,0.0,0.4921,0.0010000000
71,23218.8,62071,33913,0.0,0.4873,0.0010000000
72,21965.4,58668,37316,0.0,0.4824,0.0010000000
73,21623.65,58092,37892,0.0,0.4776,0.0010000000
74,20682.05,55706,40278,0.0,0.4729,0.0010000000
75,20112.37,54439,41545,0.0,0.4682,0.0010000000
76,19196.75,52049,43935,0.0,0.4635,0.0010000000
77,19593.7,52935,43049,0.0,0.4589,0.0010000000
78,18582.3,50991,44993,0.0,0.4544,0.0010000000
79,20548.28,55472,40512,0.0,0.4498,0.0010000000
80,20736.95,56198,39786,0.0,0.4454,0.0010000000
81,20043.38,54110,41874,0.0,0.4409,0.0010000000
82,22660.22,60131,35853,0.0,0.4366,0.0010000000
83,19995.33,54358,41626,0.0,0.4322,0.0010000000
84,21343.05,56617,39367,0.0,0.4279,0.0010000000
85,18998.22,51988,43996,0.0,0.4237,0.0010000000
86,18781.7,51052,44932,0.0,0.4195,0.0010000000
87,18855.07,50642,45342,0.0,0.4153,0.0010000000
88,19330.25,52202,43782,0.0,0.4112,0.0010000000
89,19539.47,52923,43061,0.0,0.4071,0.0010000000
90,20661.65,55436,40548,0.0,0.403,0.0010000000
91,20531.87,55684,40300,0.0,0.399,0.0010000000
92,21062.75,56108,39876,0.0,0.3951,0.0010000000
93,18751.67,51778,44206,0.0,0.3912,0.0010000000
94,20310.95,55178,40806,0.0,0.3873,0.0010000000
95,20147.43,54462,41522,0.0,0.3834,0.0010000000
96,20247.45,55048,40936,0.0,0.3796,0.0010000000
97,20140.87,54477,41507,0.0,0.3758,0.0010000000
98,21072.2,56506,39478,0.0,0.3721,0.0010000000
99,19651.15,53499,42485,0.0,0.3684,0.0010000000
100,20392.12,54665,41319,0.0,0.3647,0.0010000000
101,20257.47,54371,41613,0.0,0.3611,0.0010000000
102,19392.27,51989,43995,0.0,0.3575,0.0010000000
103,19955.2,54018,41966,0.0,0.354,0.0010000000
104,19830.6,53723,42261,0.0,0.3505,0.0010000000
105,21114.25,56660,39324,0.0,0.347,0.0010000000
106,19053.23,52304,43680,0.0,0.3435,0.0010000000
