episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
0,20089.92,54204,41780,0.0,0.9901,0.0009941171
1,19541.37,52796,43188,0.0,0.9802,0.0009882688
2,20691.85,56114,39870,0.0,0.9705,0.0009824549
3,19918.1,53519,42465,0.0,0.9608,0.0009766751
4,19947.52,53947,42037,0.0,0.9513,0.0009709294
5,21029.25,55948,40036,0.0,0.9418,0.0009652175
6,20002.57,53661,42323,0.0,0.9325,0.0009595392
7,21610.52,58056,37928,0.0,0.9232,0.0009538943
8,20004.95,54218,41766,0.0,0.914,0.0009482827
9,19121.57,51792,44192,0.0,0.905,0.0009427040
10,20814.08,55785,40199,0.0,0.896,0.0009371581
11,19278.25,52434,43550,0.0,0.8871,0.0009316449
12,19716.55,53263,42721,0.0,0.8783,0.0009261641
13,20745.25,55926,40058,0.0,0.8695,0.0009207156
14,20515.12,54865,41119,0.0,0.8609,0.0009152991
15,20655.35,55791,40193,0.0,0.8523,0.0009099144
16,19356.17,51794,44190,0.0,0.8439,0.0009045615
17,20411.27,54876,41108,0.0,0.8355,0.0008992400
18,22775.0,60584,35400,0.0,0.8272,0.0008939498
19,21466.0,57777,38207,0.0,0.819,0.0008886908
20,21217.85,56827,39157,0.0,0.8108,0.0008834627
21,21328.35,57043,38941,0.0,0.8028,0.0008782654
22,21535.9,57848,38136,0.0,0.7948,0.0008730986
23,20661.3,55852,40132,0.0,0.7869,0.0008679622
24,18876.82,51373,44611,0.0,0.7791,0.0008628561
25,19570.65,52811,43173,0.0,0.7713,0.0008577800
26,20753.4,55872,40112,0.0,0.7637,0.0008527337
27,20479.67,54855,41129,0.0,0.7561,0.0008477171
28,19424.9,52289,43695,0.0,0.7486,0.0008427301
29,19836.5,53759,42225,0.0,0.7411,0.0008377724
30,19558.8,52881,43103,0.0,0.7338,0.0008328438
31,21613.2,57758,38226,0.0,0.7265,0.0008279443
32,20449.45,54892,41092,0.0,0.7193,0.0008230735
33,21092.12,56129,39855,0.0,0.7121,0.0008182315
34,20674.65,55793,40191,0.0,0.705,0.0008134179
35,20672.0,55556,40428,0.0,0.698,0.0008086326
36,21661.07,57668,38316,0.0,0.6911,0.0008038755
37,19838.5,53817,42167,0.0,0.6842,0.0007991463
38,19502.42,52560,43424,0.0,0.6774,0.0007944450
39,19951.32,54033,41951,0.0,0.6707,0.0007897714
40,20377.8,54977,41007,0.0,0.664,0.0007851252
41,19180.32,51891,44093,0.0,0.6574,0.0007805064
42,19111.8,51172,44812,0.0,0.6509,0.0007759147
43,20406.0,55066,40918,0.0,0.6444,0.0007713501
44,20882.87,55674,40310,0.0,0.638,0.0007668123
45,21810.7,57986,37998,0.0,0.6317,0.0007623012
46,21237.0,56810,39174,0.0,0.6254,0.0007578166
47,20762.15,56303,39681,0.0,0.6192,0.0007533584
48,19077.72,51682,44302,0.0,0.6131,0.0007489265
49,19234.2,52466,43518,0.0,0.607,0.0007445206
50,21160.8,56782,39202,0.0,0.6009,0.0007401406
51,22531.67,60397,35587,0.0,0.595,0.0007357865
52,20764.3,55772,40212,0.0,0.589,0.0007314579
53,20956.35,56039,39945,0.0,0.5832,0.0007271548
54,19774.8,52920,43064,0.0,0.5774,0.0007228770
55,20028.8,53265,42719,0.0,0.5717,0.0007186243
56,21695.52,58226,37758,0.0,0.566,0.0007143967
57,20456.45,55630,40354,0.0,0.5604,0.0007101940
58,21421.65,57533,38451,0.0,0.5548,0.0007060160
59,21520.98,57647,38337,0.0,0.5493,0.0007018625
60,20652.67,56029,39955,0.0,0.5438,0.0006977335
61,19047.12,51454,44530,0.0,0.5384,0.0006936288
62,19026.77,51054,44930,0.0,0.5331,0.0006895483
