episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
106,1322525.0,36641,59343,0.0,0.3435,0.0002772442
107,1344252.5,37049,58935,0.0,0.3401,0.0002739399
108,1331525.0,36585,59399,0.0,0.3367,0.0002706750
109,1439457.5,39524,56460,0.0,0.3334,0.0002674489
110,1454490.0,39414,56570,0.0,0.3301,0.0002642614
111,1369930.0,37565,58419,0.0,0.3268,0.0002611118
112,1462102.5,40738,55246,0.0,0.3236,0.0002579997
113,1421392.5,38847,57137,0.0,0.3203,0.0002549248
114,1369852.5,37844,58140,0.0,0.3172,0.0002518864
115,1449840.0,38636,57348,0.0,0.314,0.0002488843
116,1305882.5,35583,60401,0.0,0.3109,0.0002459180
117,1382542.5,37904,58080,0.0,0.3078,0.0002429871
118,1356637.5,37177,58807,0.0,0.3047,0.0002400910
119,1540450.0,41366,54618,0.0,0.3017,0.0002372295
120,1293512.5,35534,60450,0.0,0.2987,0.0002344021
121,1507345.0,41170,54814,0.0,0.2957,0.0002316084
122,1403145.0,38023,57961,0.0,0.2928,0.0002288480
123,1469617.5,40313,55671,0.0,0.2899,0.0002261205
124,1335302.5,36411,59573,0.0,0.287,0.0002234254
125,1317862.5,36692,59292,0.0,0.2842,0.0002207626
126,1419255.0,39063,56921,0.0,0.2813,0.0002181314
127,1571640.0,42887,53097,0.0,0.2785,0.0002155316
128,1322480.0,37061,58923,0.0,0.2758,0.0002129628
129,1396637.5,38052,57932,0.0,0.273,0.0002104246
130,1457305.0,39538,56446,0.0,0.2703,0.0002079167
131,1402602.5,38690,57294,0.0,0.2676,0.0002054386
132,1447915.0,39561,56423,0.0,0.265,0.0002029901
133,1414817.5,38805,57179,0.0,0.2623,0.0002005708
134,1350432.5,37079,58905,0.0,0.2597,0.0001981803
135,1366117.5,37279,58705,0.0,0.2572,0.0001958183
136,1262120.0,34618,61366,0.0,0.2546,0.0001934844
137,1440380.0,39198,56786,0.0,0.2521,0.0001911784
138,1387472.5,38492,57492,0.0,0.2496,0.0001888998
139,1485740.0,40517,55467,0.0,0.2471,0.0001866484
140,1403195.0,39308,56676,0.0,0.2446,0.0001844239
141,1459615.0,39687,56297,0.0,0.2422,0.0001822258
142,1378067.5,37950,58034,0.0,0.2398,0.0001800540
143,1293325.0,35826,60158,0.0,0.2374,0.0001779080
144,1427655.0,39678,56306,0.0,0.2351,0.0001757876
145,1326825.0,36280,59704,0.0,0.2327,0.0001736925
146,1372717.5,38000,57984,0.0,0.2304,0.0001716224
147,1526710.0,41474,54510,0.0,0.2281,0.0001695769
