episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
0,1414107.5,38700,57284,0.0,0.9901,0.0008877137
1,1304010.0,36050,59934,0.0,0.9802,0.0007874055
2,1318932.5,36175,59809,0.0,0.9705,0.0006984317
3,1213610.0,33358,62626,0.0,0.9608,0.0006195115
4,1533820.0,42271,53713,0.0,0.9513,0.0005495091
5,1506990.0,40830,55154,0.0,0.9418,0.0004874167
6,1517995.0,40901,55083,0.0,0.9325,0.0004323404
7,1431165.0,39495,56489,0.0,0.9232,0.0003834876
8,1617167.5,43736,52248,0.0,0.914,0.0003401550
9,1429037.5,38620,57364,0.0,0.905,0.0003017188
10,1539700.0,41841,54143,0.0,0.896,0.0002676257
11,1341150.0,36242,59742,0.0,0.8871,0.0002373850
12,1368337.5,37369,58615,0.0,0.8783,0.0002105614
13,1431987.5,39081,56903,0.0,0.8695,0.0001867688
14,1417710.0,38406,57578,0.0,0.8609,0.0001656646
15,1414630.0,37974,58010,0.0,0.8523,0.0001469452
16,1485482.5,40733,55251,0.0,0.8439,0.0001303409
17,1454352.5,39806,56178,0.0,0.8355,0.0001156129
18,1446102.5,39911,56073,0.0,0.8272,0.0001025491
19,1604690.0,43263,52721,0.0,0.819,0.0000909614
20,1559427.5,42242,53742,0.0,0.8108,0.0000806831
21,1510172.5,40526,55458,0.0,0.8028,0.0000715662
22,1470795.0,40319,55665,0.0,0.7948,0.0000634795
23,1421775.0,38735,57249,0.0,0.7869,0.0000563066
24,1432182.5,39039,56945,0.0,0.7791,0.0000499442
25,1403102.5,38524,57460,0.0,0.7713,0.0000443007
26,1352820.0,37356,58628,0.0,0.7637,0.0000392948
27,1549615.0,42589,53395,0.0,0.7561,0.0000348547
28,1679997.5,45558,50426,0.0,0.7486,0.0000309162
29,1323577.5,36723,59261,0.0,0.7411,0.0000274228
30,1438230.0,39667,56317,0.0,0.7338,0.0000243241
31,1487992.5,40249,55735,0.0,0.7265,0.0000215756
32,1405155.0,38159,57825,0.0,0.7193,0.0000191376
33,1355382.5,37493,58491,0.0,0.7121,0.0000169752
34,1354170.0,37670,58314,0.0,0.705,0.0000150570
35,1552472.5,42225,53759,0.0,0.698,0.0000133556
36,1537617.5,41894,54090,0.0,0.6911,0.0000118465
37,1317045.0,36483,59501,0.0,0.6842,0.0000105079
38,1375980.0,37557,58427,0.0,0.6774,0.0000093205
39,1451407.5,40308,55676,0.0,0.6707,0.0000082674
40,1356280.0,36847,59137,0.0,0.664,0.0000073332
41,1576605.0,42872,53112,0.0,0.6574,0.0000065046
42,1403617.5,38220,57764,0.0,0.6509,0.0000057696
43,1304425.0,35832,60152,0.0,0.6444,0.0000051176
44,1546030.0,42407,53577,0.0,0.638,0.0000045394
45,1534480.0,41887,54097,0.0,0.6317,0.0000040264
46,1383025.0,38009,57975,0.0,0.6254,0.0000035715
47,1485495.0,40333,55651,0.0,0.6192,0.0000031679
48,1403835.0,38300,57684,0.0,0.6131,0.0000028099
49,1302602.5,35716,60268,0.0,0.607,0.0000024924
50,1417227.5,39031,56953,0.0,0.6009,0.0000022108
51,1432045.0,38950,57034,0.0,0.595,0.0000019610
52,1456947.5,40090,55894,0.0,0.589,0.0000017394
53,1631360.0,44250,51734,0.0,0.5832,0.0000015429
54,1353327.5,37373,58611,0.0,0.5774,0.0000013685
55,1468577.5,39644,56340,0.0,0.5717,0.0000012139
56,1543722.5,41609,54375,0.0,0.566,0.0000010767
57,1347980.0,37019,58965,0.0,0.5604,0.0000009550
58,1280540.0,35134,60850,0.0,0.5548,0.0000008471
59,1470015.0,40469,55515,0.0,0.5493,0.0000007514
60,1599672.5,43599,52385,0.0,0.5438,0.0000006665
61,1477732.5,40630,55354,0.0,0.5384,0.0000005912
62,1423687.5,38969,57015,0.0,0.5331,0.0000005244
63,1504407.5,40969,55015,0.0,0.5278,0.0000004651
64,1382425.0,38077,57907,0.0,0.5225,0.0000004126
65,1446155.0,39831,56153,0.0,0.5173,0.0000003660
66,1579107.5,42662,53322,0.0,0.5122,0.0000003246
67,1399007.5,38514,57470,0.0,0.5071,0.0000002879
68,1452195.0,39327,56657,0.0,0.5021,0.0000002554
69,1492967.5,40740,55244,0.0,0.4971,0.0000002265
70,1538350.0,41829,54155,0.0,0.4921,0.0000002009
71,1379592.5,37837,58147,0.0,0.4873,0.0000001782
72,1284852.5,35745,60239,0.0,0.4824,0.0000001581
73,1548695.0,42765,53219,0.0,0.4776,0.0000001402
74,1258567.5,34557,61427,0.0,0.4729,0.0000001244
75,1374135.0,37355,58629,0.0,0.4682,0.0000001103
76,1302075.0,35562,60422,0.0,0.4635,0.0000000979
77,1281177.5,35225,60759,0.0,0.4589,0.0000000868
78,1469875.0,40525,55459,0.0,0.4544,0.0000000770
79,1469982.5,40234,55750,0.0,0.4498,0.0000000683
80,1480450.0,40725,55259,0.0,0.4454,0.0000000606
81,1301005.0,35725,60259,0.0,0.4409,0.0000000537
82,1318715.0,35878,60106,0.0,0.4366,0.0000000477
83,1495990.0,40907,55077,0.0,0.4322,0.0000000423
84,1355117.5,37335,58649,0.0,0.4279,0.0000000375
85,1396437.5,38149,57835,0.0,0.4237,0.0000000333
86,1552567.5,42001,53983,0.0,0.4195,0.0000000295
87,1338305.0,36849,59135,0.0,0.4153,0.0000000262
88,1507590.0,40691,55293,0.0,0.4112,0.0000000232
89,1593747.5,42969,53015,0.0,0.4071,0.0000000206
90,1544057.5,42351,53633,0.0,0.403,0.0000000183
91,1419472.5,38445,57539,0.0,0.399,0.0000000162
92,1525512.5,42161,53823,0.0,0.3951,0.0000000144
93,1496900.0,40438,55546,0.0,0.3912,0.0000000127
94,1421787.5,38631,57353,0.0,0.3873,0.0000000113
95,1392420.0,37964,58020,0.0,0.3834,0.0000000100
96,1417520.0,38342,57642,0.0,0.3796,0.0000000089
97,1364202.5,37348,58636,0.0,0.3758,0.0000000079
98,1329865.0,36644,59340,0.0,0.3721,0.0000000070
99,1344897.5,37381,58603,0.0,0.3684,0.0000000062
100,1385487.5,37555,58429,0.0,0.3647,0.0000000055
101,1602042.5,42978,53006,0.0,0.3611,0.0000000049
102,1493755.0,40864,55120,0.0,0.3575,0.0000000043
103,1407712.5,38343,57641,0.0,0.354,0.0000000038
104,1417645.0,39598,56386,0.0,0.3505,0.0000000034
105,1576360.0,42733,53251,0.0,0.347,0.0000000030
106,1501192.5,41127,54857,0.0,0.3435,0.0000000027
107,1497982.5,40752,55232,0.0,0.3401,0.0000000024
108,1300840.0,36100,59884,0.0,0.3367,0.0000000021
109,1343855.0,37863,58121,0.0,0.3334,0.0000000019
110,1409527.5,38567,57417,0.0,0.3301,0.0000000017
111,1353225.0,36397,59587,0.0,0.3268,0.0000000015
