episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
106,1319467.5,36655,59329,0.0,0.3435,0.0010000000
107,1405335.0,37941,58043,0.0,0.3401,0.0010000000
108,1275985.0,35599,60385,0.0,0.3367,0.0010000000
109,1490045.0,41203,54781,0.0,0.3334,0.0010000000
110,1370012.5,37281,58703,0.0,0.3301,0.0010000000
111,1281065.0,35305,60679,0.0,0.3268,0.0010000000
112,1718277.5,46018,49966,0.0,0.3236,0.0010000000
113,1377537.5,37943,58041,0.0,0.3203,0.0010000000
114,1561675.0,42365,53619,0.0,0.3172,0.0010000000
115,1514997.5,41114,54870,0.0,0.314,0.0010000000
116,1478845.0,40471,55513,0.0,0.3109,0.0010000000
117,1340700.0,37301,58683,0.0,0.3078,0.0010000000
118,1399802.5,39101,56883,0.0,0.3047,0.0010000000
119,1509537.5,41730,54254,0.0,0.3017,0.0010000000
120,1481427.5,40504,55480,0.0,0.2987,0.0010000000
121,1320285.0,36375,59609,0.0,0.2957,0.0010000000
122,1511625.0,41092,54892,0.0,0.2928,0.0010000000
123,1290655.0,36078,59906,0.0,0.2899,0.0010000000
124,1274077.5,35223,60761,0.0,0.287,0.0010000000
125,1396312.5,38410,57574,0.0,0.2842,0.0010000000
126,1388752.5,38459,57525,0.0,0.2813,0.0010000000
127,1479785.0,39643,56341,0.0,0.2785,0.0010000000
128,1427472.5,39423,56561,0.0,0.2758,0.0010000000
129,1475297.5,40322,55662,0.0,0.273,0.0010000000
130,1443457.5,39245,56739,0.0,0.2703,0.0010000000
131,1371962.5,37412,58572,0.0,0.2676,0.0010000000
132,1301745.0,35813,60171,0.0,0.265,0.0010000000
133,1232175.0,33457,62527,0.0,0.2623,0.0010000000
134,1360382.5,37556,58428,0.0,0.2597,0.0010000000
135,1469435.0,40277,55707,0.0,0.2572,0.0010000000
136,1391825.0,37857,58127,0.0,0.2546,0.0010000000
137,1350930.0,37215,58769,0.0,0.2521,0.0010000000
138,1480100.0,39906,56078,0.0,0.2496,0.0010000000
139,1358670.0,37475,58509,0.0,0.2471,0.0010000000
140,1354440.0,36700,59284,0.0,0.2446,0.0010000000
141,1433480.0,39434,56550,0.0,0.2422,0.0010000000
142,1456695.0,39967,56017,0.0,0.2398,0.0010000000
143,1466022.5,40140,55844,0.0,0.2374,0.0010000000
144,1407617.5,38312,57672,0.0,0.2351,0.0010000000
145,1437067.5,39334,56650,0.0,0.2327,0.0010000000
146,1466105.0,39767,56217,0.0,0.2304,0.0010000000
147,1351957.5,37688,58296,0.0,0.2281,0.0010000000
148,1395250.0,38572,57412,0.0,0.2259,0.0010000000
149,1359672.5,37753,58231,0.0,0.2236,0.0010000000
150,1323387.5,35968,60016,0.0,0.2214,0.0010000000
151,1256342.5,34660,61324,0.0,0.2192,0.0010000000
152,1361535.0,36412,59572,0.0,0.217,0.0010000000
153,1257815.0,34500,61484,0.0,0.2149,0.0010000000
154,1334597.5,36496,59488,0.0,0.2127,0.0010000000
155,1470202.5,39711,56273,0.0,0.2106,0.0010000000
156,1492565.0,41013,54971,0.0,0.2085,0.0010000000
157,1477715.0,40640,55344,0.0,0.2064,0.0010000000
158,1325100.0,36853,59131,0.0,0.2044,0.0010000000
159,1440765.0,39639,56345,0.0,0.2024,0.0010000000
160,1472505.0,40685,55299,0.0,0.2003,0.0010000000
161,1343590.0,37146,58838,0.0,0.1984,0.0010000000
162,1207512.5,33114,62870,0.0,0.1964,0.0010000000
163,1318987.5,36268,59716,0.0,0.1944,0.0010000000
164,1444107.5,38830,57154,0.0,0.1925,0.0010000000
165,1601297.5,43504,52480,0.0,0.1906,0.0010000000
166,1331327.5,36894,59090,0.0,0.1887,0.0010000000
167,1302745.0,35200,60784,0.0,0.1868,0.0010000000
168,1427397.5,39802,56182,0.0,0.185,0.0010000000
169,1283365.0,35790,60194,0.0,0.1831,0.0010000000
170,1241432.5,34021,61963,0.0,0.1813,0.0010000000
171,1353982.5,38182,57802,0.0,0.1795,0.0010000000
172,1294110.0,34982,61002,0.0,0.1777,0.0010000000
173,1513997.5,40782,55202,0.0,0.176,0.0010000000
174,1464602.5,40111,55873,0.0,0.1742,0.0010000000
175,1354640.0,37428,58556,0.0,0.1725,0.0010000000
176,1311135.0,36725,59259,0.0,0.1708,0.0010000000
177,1320240.0,36634,59350,0.0,0.1691,0.0010000000
178,1493137.5,40894,55090,0.0,0.1674,0.0010000000
179,1341132.5,37565,58419,0.0,0.1657,0.0010000000
180,1310285.0,35897,60087,0.0,0.1641,0.0010000000
181,1450805.0,39526,56458,0.0,0.1624,0.0010000000
182,1413147.5,38630,57354,0.0,0.1608,0.0010000000
183,1420427.5,38909,57075,0.0,0.1592,0.0010000000
184,1281890.0,36043,59941,0.0,0.1577,0.0010000000
185,1411397.5,39518,56466,0.0,0.1561,0.0010000000
186,1187650.0,33382,62602,0.0,0.1545,0.0010000000
187,1352372.5,37457,58527,0.0,0.153,0.0010000000
188,1282470.0,35627,60357,0.0,0.1515,0.0010000000
189,1264137.5,34899,61085,0.0,0.15,0.0010000000
190,1393512.5,37709,58275,0.0,0.1485,0.0010000000
191,1348535.0,36812,59172,0.0,0.147,0.0010000000
192,1442927.5,39086,56898,0.0,0.1455,0.0010000000
193,1264570.0,34630,61354,0.0,0.1441,0.0010000000
194,1377667.5,37935,58049,0.0,0.1427,0.0010000000
195,1216855.0,34115,61869,0.0,0.1413,0.0010000000
196,1355352.5,36831,59153,0.0,0.1398,0.0010000000
197,1363722.5,36909,59075,0.0,0.1385,0.0010000000
198,1381377.5,38016,57968,0.0,0.1371,0.0010000000
199,1249235.0,34529,61455,0.0,0.1357,0.0010000000
