episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
109,19424.37,53294,42690,0.0,0.3334,0.0005225511
110,20290.52,55759,40225,0.0,0.3301,0.0005194770
111,22201.58,59340,36644,0.0,0.3268,0.0005164210
112,20923.15,56345,39639,0.0,0.3236,0.0005133829
113,20838.77,56164,39820,0.0,0.3203,0.0005103627
114,19639.17,52591,43393,0.0,0.3172,0.0005073603
115,20548.4,55966,40018,0.0,0.314,0.0005043755
116,19017.97,52404,43580,0.0,0.3109,0.0005014083
117,20686.1,56113,39871,0.0,0.3078,0.0004984586
118,20251.5,55551,40433,0.0,0.3047,0.0004955262
119,20661.93,55542,40442,0.0,0.3017,0.0004926110
120,18838.28,51660,44324,0.0,0.2987,0.0004897130
121,20446.55,54310,41674,0.0,0.2957,0.0004868321
122,20570.22,55897,40087,0.0,0.2928,0.0004839681
123,20948.95,55920,40064,0.0,0.2899,0.0004811210
124,19331.95,53009,42975,0.0,0.287,0.0004782906
125,20630.47,54950,41034,0.0,0.2842,0.0004754768
126,20234.62,54791,41193,0.0,0.2813,0.0004726796
127,18853.0,51655,44329,0.0,0.2785,0.0004698989
128,18154.3,50000,45984,0.0,0.2758,0.0004671345
129,18457.67,51634,44350,0.0,0.273,0.0004643864
130,21412.67,57018,38966,0.0,0.2703,0.0004616544
131,18973.02,51760,44224,0.0,0.2676,0.0004589386
132,20105.3,54890,41094,0.0,0.265,0.0004562387
133,20374.42,54379,41605,0.0,0.2623,0.0004535546
134,20038.0,55059,40925,0.0,0.2597,0.0004508864
135,20095.02,54229,41755,0.0,0.2572,0.0004482339
136,20746.45,55962,40022,0.0,0.2546,0.0004455970
137,21133.93,55941,40043,0.0,0.2521,0.0004429755
138,21122.9,56401,39583,0.0,0.2496,0.0004403696
139,21562.05,56913,39071,0.0,0.2471,0.0004377789
140,21076.57,56277,39707,0.0,0.2446,0.0004352035
141,19781.73,53084,42900,0.0,0.2422,0.0004326432
142,20126.12,53770,42214,0.0,0.2398,0.0004300980
143,20326.47,54345,41639,0.0,0.2374,0.0004275678
144,20828.6,55662,40322,0.0,0.2351,0.0004250524
145,21765.05,58352,37632,0.0,0.2327,0.0004225519
146,20653.92,55865,40119,0.0,0.2304,0.0004200660
147,20741.3,55844,40140,0.0,0.2281,0.0004175948
148,18195.75,50880,45104,0.0,0.2259,0.0004151381
149,22243.4,58851,37133,0.0,0.2236,0.0004126959
150,21149.75,56474,39510,0.0,0.2214,0.0004102681
151,18890.35,51975,44009,0.0,0.2192,0.0004078545
152,19637.07,52927,43057,0.0,0.217,0.0004054551
153,21500.82,57604,38380,0.0,0.2149,0.0004030698
154,20729.42,55451,40533,0.0,0.2127,0.0004006986
155,20506.53,56391,39593,0.0,0.2106,0.0003983413
156,21572.83,57245,38739,0.0,0.2085,0.0003959979
157,18265.57,49985,45999,0.0,0.2064,0.0003936683
158,19358.6,52634,43350,0.0,0.2044,0.0003913524
159,20260.9,53992,41992,0.0,0.2024,0.0003890501
160,19819.23,53479,42505,0.0,0.2003,0.0003867613
161,20820.93,55842,40142,0.0,0.1984,0.0003844860
162,19257.17,52653,43331,0.0,0.1964,0.0003822241
163,21771.45,58351,37633,0.0,0.1944,0.0003799755
164,20774.08,55476,40508,0.0,0.1925,0.0003777402
165,20615.37,55540,40444,0.0,0.1906,0.0003755180
166,20860.43,56382,39602,0.0,0.1887,0.0003733088
167,18995.55,52985,42999,0.0,0.1868,0.0003711127
168,19126.17,52069,43915,0.0,0.185,0.0003689294
169,20316.95,53996,41988,0.0,0.1831,0.0003667591
170,21593.0,57191,38793,0.0,0.1813,0.0003646014
171,19690.25,53049,42935,0.0,0.1795,0.0003624565
172,19513.07,53026,42958,0.0,0.1777,0.0003603242
173,19724.5,52367,43617,0.0,0.176,0.0003582045
174,18011.65,49319,46665,0.0,0.1742,0.0003560972
175,20731.85,55669,40315,0.0,0.1725,0.0003540023
176,19544.48,52896,43088,0.0,0.1708,0.0003519197
177,19408.8,52370,43614,0.0,0.1691,0.0003498494
178,22363.77,59520,36464,0.0,0.1674,0.0003477913
179,20091.35,53997,41987,0.0,0.1657,0.0003457452
180,20691.95,54968,41016,0.0,0.1641,0.0003437112
181,22075.5,58552,37432,0.0,0.1624,0.0003416892
182,17174.7,48105,47879,0.0,0.1608,0.0003396791
183,21730.15,58176,37808,0.0,0.1592,0.0003376808
184,19767.0,53972,42012,0.0,0.1577,0.0003356942
185,19169.7,53024,42960,0.0,0.1561,0.0003337194
186,20789.97,55173,40811,0.0,0.1545,0.0003317561
187,18981.82,53047,42937,0.0,0.153,0.0003298044
188,20526.05,55328,40656,0.0,0.1515,0.0003278642
189,20313.7,54259,41725,0.0,0.15,0.0003259354
190,22064.83,58540,37444,0.0,0.1485,0.0003240180
191,21582.5,57975,38009,0.0,0.147,0.0003221118
192,19678.93,54174,41810,0.0,0.1455,0.0003202168
193,20753.0,56192,39792,0.0,0.1441,0.0003183330
194,17820.62,50677,45307,0.0,0.1427,0.0003164603
195,20733.32,55260,40724,0.0,0.1413,0.0003145986
196,21360.35,56558,39426,0.0,0.1398,0.0003127478
197,21396.3,57194,38790,0.0,0.1385,0.0003109079
198,19117.52,52443,43541,0.0,0.1371,0.0003090789
199,19733.55,52484,43500,0.0,0.1357,0.0003072606
200,18191.9,51575,44409,0.0,0.1344,0.0003054530
201,20181.7,53900,42084,0.0,0.133,0.0003036561
202,19618.9,53701,42283,0.0,0.1317,0.0003018697
203,19671.95,53412,42572,0.0,0.1304,0.0003000938
204,20420.88,55149,40835,0.0,0.1291,0.0002983284
205,22194.78,59115,36869,0.0,0.1278,0.0002965733
206,19598.0,52492,43492,0.0,0.1266,0.0002948286
207,20313.4,56310,39674,0.0,0.1253,0.0002930942
208,20955.2,55747,40237,0.0,0.1241,0.0002913699
209,18707.72,51635,44349,0.0,0.1228,0.0002896558
