episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
109,20860.03,56353,39631,0.0,0.3334,0.0010000000
110,19345.07,52360,43624,0.0,0.3301,0.0010000000
111,18863.88,51361,44623,0.0,0.3268,0.0010000000
112,20950.62,56509,39475,0.0,0.3236,0.0010000000
113,20705.12,55287,40697,0.0,0.3203,0.0010000000
114,18678.85,51701,44283,0.0,0.3172,0.0010000000
115,19590.6,52771,43213,0.0,0.314,0.0010000000
116,22767.43,60142,35842,0.0,0.3109,0.0010000000
117,21403.48,57382,38602,0.0,0.3078,0.0010000000
118,22088.27,59669,36315,0.0,0.3047,0.0010000000
119,19987.27,54478,41506,0.0,0.3017,0.0010000000
120,19077.15,52406,43578,0.0,0.2987,0.0010000000
121,19400.57,53658,42326,0.0,0.2957,0.0010000000
122,21249.38,56907,39077,0.0,0.2928,0.0010000000
123,21834.18,58740,37244,0.0,0.2899,0.0010000000
124,18039.0,50097,45887,0.0,0.287,0.0010000000
125,19153.27,51170,44814,0.0,0.2842,0.0010000000
126,20255.85,55217,40767,0.0,0.2813,0.0010000000
127,19660.75,52967,43017,0.0,0.2785,0.0010000000
128,20356.57,54879,41105,0.0,0.2758,0.0010000000
129,21542.78,57673,38311,0.0,0.273,0.0010000000
130,20439.15,54593,41391,0.0,0.2703,0.0010000000
131,21081.48,56582,39402,0.0,0.2676,0.0010000000
132,20188.9,54401,41583,0.0,0.265,0.0010000000
133,18189.78,49996,45988,0.0,0.2623,0.0010000000
134,18630.35,51306,44678,0.0,0.2597,0.0010000000
135,20859.42,55815,40169,0.0,0.2572,0.0010000000
136,19698.4,53413,42571,0.0,0.2546,0.0010000000
137,19269.0,53374,42610,0.0,0.2521,0.0010000000
138,20832.25,56006,39978,0.0,0.2496,0.0010000000
139,20068.12,53971,42013,0.0,0.2471,0.0010000000
140,19911.58,54810,41174,0.0,0.2446,0.0010000000
141,20987.28,56476,39508,0.0,0.2422,0.0010000000
142,20255.6,55424,40560,0.0,0.2398,0.0010000000
143,18472.35,49942,46042,0.0,0.2374,0.0010000000
144,18563.85,51654,44330,0.0,0.2351,0.0010000000
145,19295.37,53949,42035,0.0,0.2327,0.0010000000
146,21064.55,56266,39718,0.0,0.2304,0.0010000000
147,18791.73,52015,43969,0.0,0.2281,0.0010000000
148,18346.1,50795,45189,0.0,0.2259,0.0010000000
149,21889.62,58337,37647,0.0,0.2236,0.0010000000
150,18346.68,51369,44615,0.0,0.2214,0.0010000000
151,19440.5,52196,43788,0.0,0.2192,0.0010000000
152,17402.7,48086,47898,0.0,0.217,0.0010000000
153,21097.4,56253,39731,0.0,0.2149,0.0010000000
154,19234.4,53170,42814,0.0,0.2127,0.0010000000
