episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
106,2041470.0,55410,40574,0.0,0.3435,0.0010000000
107,1990082.5,53368,42616,0.0,0.3401,0.0010000000
108,2012357.5,54081,41903,0.0,0.3367,0.0010000000
109,2049285.0,55609,40375,0.0,0.3334,0.0010000000
110,1981395.0,53994,41990,0.0,0.3301,0.0010000000
111,1885525.0,50995,44989,0.0,0.3268,0.0010000000
112,1926442.5,51864,44120,0.0,0.3236,0.0010000000
113,2183317.5,58059,37925,0.0,0.3203,0.0010000000
114,2118620.0,57108,38876,0.0,0.3172,0.0010000000
115,1962747.5,52773,43211,0.0,0.314,0.0010000000
116,1880945.0,51392,44592,0.0,0.3109,0.0010000000
117,1821490.0,50202,45782,0.0,0.3078,0.0010000000
118,1975085.0,53550,42434,0.0,0.3047,0.0010000000
119,1930762.5,52756,43228,0.0,0.3017,0.0010000000
120,1922825.0,52327,43657,0.0,0.2987,0.0010000000
121,1996437.5,54425,41559,0.0,0.2957,0.0010000000
122,2095907.5,55913,40071,0.0,0.2928,0.0010000000
123,2030267.5,55843,40141,0.0,0.2899,0.0010000000
124,2037365.0,55240,40744,0.0,0.287,0.0010000000
125,1949160.0,52386,43598,0.0,0.2842,0.0010000000
126,2022650.0,53984,42000,0.0,0.2813,0.0010000000
127,1865075.0,51020,44964,0.0,0.2785,0.0010000000
128,2006035.0,54199,41785,0.0,0.2758,0.0010000000
129,2064845.0,54874,41110,0.0,0.273,0.0010000000
130,1823057.5,50522,45462,0.0,0.2703,0.0010000000
131,2133955.0,56947,39037,0.0,0.2676,0.0010000000
132,1929672.5,51715,44269,0.0,0.265,0.0010000000
133,2156545.0,57436,38548,0.0,0.2623,0.0010000000
134,2052555.0,54697,41287,0.0,0.2597,0.0010000000
135,2028195.0,54250,41734,0.0,0.2572,0.0010000000
136,2117895.0,56331,39653,0.0,0.2546,0.0010000000
137,2079602.5,55224,40760,0.0,0.2521,0.0010000000
138,2076745.0,56143,39841,0.0,0.2496,0.0010000000
139,1849150.0,51497,44487,0.0,0.2471,0.0010000000
140,1848365.0,50789,45195,0.0,0.2446,0.0010000000
141,1922557.5,53104,42880,0.0,0.2422,0.0010000000
142,1986967.5,54585,41399,0.0,0.2398,0.0010000000
143,2031842.5,55189,40795,0.0,0.2374,0.0010000000
144,2003960.0,54849,41135,0.0,0.2351,0.0010000000
145,1871462.5,50535,45449,0.0,0.2327,0.0010000000
146,2060802.5,55383,40601,0.0,0.2304,0.0010000000
147,1951845.0,53917,42067,0.0,0.2281,0.0010000000
148,2089202.5,56449,39535,0.0,0.2259,0.0010000000
149,2185752.5,57977,38007,0.0,0.2236,0.0010000000
150,1949747.5,53467,42517,0.0,0.2214,0.0010000000
151,1932267.5,53221,42763,0.0,0.2192,0.0010000000
152,1958960.0,52786,43198,0.0,0.217,0.0010000000
153,2015450.0,54228,41756,0.0,0.2149,0.0010000000
154,1978585.0,53286,42698,0.0,0.2127,0.0010000000
155,1894900.0,50815,45169,0.0,0.2106,0.0010000000
156,1985735.0,53279,42705,0.0,0.2085,0.0010000000
157,2121745.0,56594,39390,0.0,0.2064,0.0010000000
158,2007735.0,54108,41876,0.0,0.2044,0.0010000000
159,1984307.5,54120,41864,0.0,0.2024,0.0010000000
160,2099935.0,57742,38242,0.0,0.2003,0.0010000000
161,2026365.0,55657,40327,0.0,0.1984,0.0010000000
162,1926125.0,53061,42923,0.0,0.1964,0.0010000000
163,2036785.0,55167,40817,0.0,0.1944,0.0010000000
164,1852950.0,51614,44370,0.0,0.1925,0.0010000000
165,1828045.0,51244,44740,0.0,0.1906,0.0010000000
166,2061707.5,56264,39720,0.0,0.1887,0.0010000000
167,2028317.5,55221,40763,0.0,0.1868,0.0010000000
168,1863822.5,51713,44271,0.0,0.185,0.0010000000
169,1754167.5,48684,47300,0.0,0.1831,0.0010000000
170,1873127.5,52358,43626,0.0,0.1813,0.0010000000
171,1993502.5,53040,42944,0.0,0.1795,0.0010000000
172,1958525.0,52389,43595,0.0,0.1777,0.0010000000
173,2121447.5,56168,39816,0.0,0.176,0.0010000000
174,1988057.5,53546,42438,0.0,0.1742,0.0010000000
175,2127057.5,56615,39369,0.0,0.1725,0.0010000000
176,2022717.5,53784,42200,0.0,0.1708,0.0010000000
177,2138885.0,56413,39571,0.0,0.1691,0.0010000000
178,2137892.5,56631,39353,0.0,0.1674,0.0010000000
179,2030217.5,54518,41466,0.0,0.1657,0.0010000000
