episode,total_reward,cache_hits,cache_misses,soft_hits,epsilon,lr
106,2178550.0,58390,37594,0.0,0.3435,0.0005318831
107,2057692.5,55693,40291,0.0,0.3401,0.0005287541
108,2097412.5,56168,39816,0.0,0.3367,0.0005256434
109,1952230.0,52832,43152,0.0,0.3334,0.0005225511
110,1984102.5,53414,42570,0.0,0.3301,0.0005194770
111,2088392.5,55933,40051,0.0,0.3268,0.0005164210
112,2025067.5,54459,41525,0.0,0.3236,0.0005133829
113,2080942.5,55811,40173,0.0,0.3203,0.0005103627
114,2086790.0,56057,39927,0.0,0.3172,0.0005073603
115,2120625.0,57012,38972,0.0,0.314,0.0005043755
116,1933190.0,52104,43880,0.0,0.3109,0.0005014083
117,1936192.5,52678,43306,0.0,0.3078,0.0004984586
118,2062490.0,55862,40122,0.0,0.3047,0.0004955262
119,1954300.0,52584,43400,0.0,0.3017,0.0004926110
120,1856485.0,50765,45219,0.0,0.2987,0.0004897130
121,1949700.0,52861,43123,0.0,0.2957,0.0004868321
122,2111050.0,56595,39389,0.0,0.2928,0.0004839681
123,2007547.5,53983,42001,0.0,0.2899,0.0004811210
124,1955462.5,52868,43116,0.0,0.287,0.0004782906
125,1998710.0,53823,42161,0.0,0.2842,0.0004754768
126,1809337.5,49057,46927,0.0,0.2813,0.0004726796
127,2151272.5,57364,38620,0.0,0.2785,0.0004698989
128,2107747.5,56594,39390,0.0,0.2758,0.0004671345
129,1961412.5,53216,42768,0.0,0.273,0.0004643864
130,2098742.5,57041,38943,0.0,0.2703,0.0004616544
131,1961980.0,53283,42701,0.0,0.2676,0.0004589386
132,2072080.0,55739,40245,0.0,0.265,0.0004562387
133,1944160.0,52650,43334,0.0,0.2623,0.0004535546
134,2041082.5,55048,40936,0.0,0.2597,0.0004508864
135,2017760.0,54351,41633,0.0,0.2572,0.0004482339
136,1905125.0,51545,44439,0.0,0.2546,0.0004455970
137,1903822.5,51988,43996,0.0,0.2521,0.0004429755
138,2009400.0,54717,41267,0.0,0.2496,0.0004403696
139,1950425.0,52932,43052,0.0,0.2471,0.0004377789
140,2006645.0,54069,41915,0.0,0.2446,0.0004352035
141,1969527.5,53225,42759,0.0,0.2422,0.0004326432
